tpid	TraitOriginalName	TraitAnnotation	TraitAnnotationID	Property	ProAnnotation	ProAnnotationID	ActualProValue	pmcId									
1273	FW	plant fresh weight	http://purl.obolibrary.org/obo/TO_0000442	1-LOD Support Interval	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	0.0‒0.7	PMC4321030									
1275	FW	plant fresh weight	http://purl.obolibrary.org/obo/TO_0000442	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3	PMC4321030									
1336	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	F Values Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	1.38*	PMC4321030									
1337	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	F Values Location	location	http://biohackathon.org/resource/faldo#Position	12.17*	PMC4321030									
1338	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Location	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1339	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	F Values Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	1.38*	PMC4321030									
1340	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	F Values Location	location	http://biohackathon.org/resource/faldo#Position	12.17*	PMC4321030									
1341	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Location	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1342	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-2	PMC4321030									
1343	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Peak Marker or Interval	marker	http://purl.obolibrary.org/obo/SO_0001645 	At5g16710	PMC4321030									
1344	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1345	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Peak LOD/ Threshold LOD	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	2.07/1.74	PMC4321030									
1346	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-2	PMC4321030									
1347	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Peak Marker or Interval	marker	http://purl.obolibrary.org/obo/SO_0001645 	At5g16710	PMC4321030									
1348	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1349	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Peak LOD/ Threshold LOD	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	2.07/1.74	PMC4321030									
1350	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-2	PMC4321030									
1351	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Flanking Markers	marker	http://purl.obolibrary.org/obo/SO_0001645 	At2g22570-U340899	PMC4321030									
1352	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	1-LOD Support Interval	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	2.5‒3.4	PMC4321030									
1354	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1355	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-2	PMC4321030									
1356	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Flanking Markers	marker	http://purl.obolibrary.org/obo/SO_0001645 	At2g22570-U340899	PMC4321030									
1357	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	1-LOD Support Interval	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	2.5‒3.4	PMC4321030									
1359	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1432	Days to 1st ripe fruit	fruit	http://purl.obolibrary.org/obo/PO_0009001	F Values Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	1.88†	PMC4321030									
1433	Days to 1st ripe fruit	fruit	http://purl.obolibrary.org/obo/PO_0009001	F Values Location	location	http://biohackathon.org/resource/faldo#Position	—	PMC4321030									
1434	Days to 1st ripe fruit	fruit	http://purl.obolibrary.org/obo/PO_0009001	Location	location	http://biohackathon.org/resource/faldo#Position	3	PMC4321030									
1435	Days to 1st ripe fruit	fruit	http://purl.obolibrary.org/obo/PO_0009001	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-1	PMC4321030									
1436	Days to 1st ripe fruit	fruit	http://purl.obolibrary.org/obo/PO_0009001	Peak Marker or Interval	marker	http://purl.obolibrary.org/obo/SO_0001645 	J1	PMC4321030									
1437	Days to 1st ripe fruit	fruit	http://purl.obolibrary.org/obo/PO_0009001	Location(s)	location	http://biohackathon.org/resource/faldo#Position	4	PMC4321030									
1438	Days to 1st ripe fruit	fruit	http://purl.obolibrary.org/obo/PO_0009001	Peak LOD/ Threshold LOD	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	1.81/1.66	PMC4321030									
1439	Days to 1st ripe fruit	fruit	http://purl.obolibrary.org/obo/PO_0009001	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-1	PMC4321030									
1440	Days to 1st ripe fruit	fruit	http://purl.obolibrary.org/obo/PO_0009001	Flanking Markers	marker	http://purl.obolibrary.org/obo/SO_0001645 	TG194-TG523	PMC4321030									
1441	Days to 1st ripe fruit	fruit	http://purl.obolibrary.org/obo/PO_0009001	1-LOD Support Interval	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	0.0‒1.5	PMC4321030									
1443	Days to 1st ripe fruit	fruit	http://purl.obolibrary.org/obo/PO_0009001	Location(s)	location	http://biohackathon.org/resource/faldo#Position	4	PMC4321030									
1444	Days to 50% ripe fruit	fruit	http://purl.obolibrary.org/obo/PO_0009001	F Values Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	7.57‡	PMC4321030									
1445	Days to 50% ripe fruit	fruit	http://purl.obolibrary.org/obo/PO_0009001	F Values Location	location	http://biohackathon.org/resource/faldo#Position	—	PMC4321030									
1446	Days to 50% ripe fruit	fruit	http://purl.obolibrary.org/obo/PO_0009001	Location	location	http://biohackathon.org/resource/faldo#Position	3	PMC4321030									
1447	Days to 50% ripe fruit	fruit	http://purl.obolibrary.org/obo/PO_0009001	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-1	PMC4321030									
1448	Days to 50% ripe fruit	fruit	http://purl.obolibrary.org/obo/PO_0009001	Peak Marker or Interval	marker	http://purl.obolibrary.org/obo/SO_0001645 	TG194	PMC4321030									
1449	Days to 50% ripe fruit	fruit	http://purl.obolibrary.org/obo/PO_0009001	Location(s)	location	http://biohackathon.org/resource/faldo#Position	4	PMC4321030									
1450	Days to 50% ripe fruit	fruit	http://purl.obolibrary.org/obo/PO_0009001	Peak LOD/ Threshold LOD	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	4.28/1.68	PMC4321030									
1451	Days to 50% ripe fruit	fruit	http://purl.obolibrary.org/obo/PO_0009001	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-1	PMC4321030									
1452	Days to 50% ripe fruit	fruit	http://purl.obolibrary.org/obo/PO_0009001	Flanking Markers	marker	http://purl.obolibrary.org/obo/SO_0001645 	TG194-T0408	PMC4321030									
1453	Days to 50% ripe fruit	fruit	http://purl.obolibrary.org/obo/PO_0009001	1-LOD Support Interval	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	0.0‒0.7	PMC4321030									
1455	Days to 50% ripe fruit	fruit	http://purl.obolibrary.org/obo/PO_0009001	Location(s)	location	http://biohackathon.org/resource/faldo#Position	4	PMC4321030									
1456	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	Abbreviation	abbreviation	http://purl.bioontology.org/ontology/SNOMEDCT/398223008	YLD	PMC4321030									
1457	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	Description	description	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25365	Fruit yield (kg)	PMC4321030									
1458	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	F Values Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	1.91‡	PMC4321030									
1459	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	F Values Location	location	http://biohackathon.org/resource/faldo#Position	—	PMC4321030									
1460	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	Location	location	http://biohackathon.org/resource/faldo#Position	3	PMC4321030									
1461	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	F Values Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	1.91‡	PMC4321030									
1462	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	F Values Location	location	http://biohackathon.org/resource/faldo#Position	—	PMC4321030									
1463	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	Location	location	http://biohackathon.org/resource/faldo#Position	3	PMC4321030									
1464	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-3	PMC4321030									
1465	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	Peak Marker or Interval	marker	http://purl.obolibrary.org/obo/SO_0001645 	At4g10050	PMC4321030									
1466	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3	PMC4321030									
1467	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	Peak LOD/ Threshold LOD	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	4.14/1.69	PMC4321030									
1468	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-3	PMC4321030									
1469	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	Peak Marker or Interval	marker	http://purl.obolibrary.org/obo/SO_0001645 	At4g10050	PMC4321030									
1470	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3	PMC4321030									
1471	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	Peak LOD/ Threshold LOD	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	4.14/1.69	PMC4321030									
1472	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-3	PMC4321030									
1473	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	Flanking Markers	marker	http://purl.obolibrary.org/obo/SO_0001645 	cLEX4G10-At5g04590	PMC4321030									
1474	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	1-LOD Support Interval	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	6.9‒9.0	PMC4321030									
1476	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3	PMC4321030									
1477	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-3	PMC4321030									
1478	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	Flanking Markers	marker	http://purl.obolibrary.org/obo/SO_0001645 	cLEX4G10-At5g04590	PMC4321030									
1479	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	1-LOD Support Interval	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	6.9‒9.0	PMC4321030									
1481	Yield	yield	http://purl.obolibrary.org/obo/SP_0000198	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3	PMC4321030									
1482	Fruit height	fruit length	http://purl.obolibrary.org/obo/TO_0002626	F Values Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	15.44‡	PMC4321030									
1483	Fruit height	fruit length	http://purl.obolibrary.org/obo/TO_0002626	F Values Location	location	http://biohackathon.org/resource/faldo#Position	0.04 ns	PMC4321030									
1484	Fruit height	fruit length	http://purl.obolibrary.org/obo/TO_0002626	Location	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1485	Fruit height	fruit length	http://purl.obolibrary.org/obo/TO_0002626	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-1	PMC4321030									
1486	Fruit height	fruit length	http://purl.obolibrary.org/obo/TO_0002626	Peak Marker or Interval	marker	http://purl.obolibrary.org/obo/SO_0001645 	TG194	PMC4321030									
1487	Fruit height	fruit length	http://purl.obolibrary.org/obo/TO_0002626	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3	PMC4321030									
1488	Fruit height	fruit length	http://purl.obolibrary.org/obo/TO_0002626	Peak LOD/ Threshold LOD	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	4.56/1.69	PMC4321030									
1489	Fruit height	fruit length	http://purl.obolibrary.org/obo/TO_0002626	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-1	PMC4321030									
1490	Fruit height	fruit length	http://purl.obolibrary.org/obo/TO_0002626	Flanking Markers	marker	http://purl.obolibrary.org/obo/SO_0001645 	TG194-J1	PMC4321030									
1491	Fruit height	fruit length	http://purl.obolibrary.org/obo/TO_0002626	1-LOD Support Interval	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	0.0‒1.4	PMC4321030									
1493	Fruit height	fruit length	http://purl.obolibrary.org/obo/TO_0002626	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3	PMC4321030									
1494	Fruit width	fruit width	http://purl.obolibrary.org/obo/TO_0002627	F Values Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	5.56‡	PMC4321030									
1495	Fruit width	fruit width	http://purl.obolibrary.org/obo/TO_0002627	F Values Location	location	http://biohackathon.org/resource/faldo#Position	—	PMC4321030									
1496	Fruit width	fruit width	http://purl.obolibrary.org/obo/TO_0002627	Location	location	http://biohackathon.org/resource/faldo#Position	3	PMC4321030									
1497	Fruit width	fruit width	http://purl.obolibrary.org/obo/TO_0002627	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-1	PMC4321030									
1498	Fruit width	fruit width	http://purl.obolibrary.org/obo/TO_0002627	Peak Marker or Interval	marker	http://purl.obolibrary.org/obo/SO_0001645 	TG194	PMC4321030									
1499	Fruit width	fruit width	http://purl.obolibrary.org/obo/TO_0002627	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3	PMC4321030									
1500	Fruit width	fruit width	http://purl.obolibrary.org/obo/TO_0002627	Peak LOD/ Threshold LOD	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	2.10/1.75	PMC4321030									
1501	Fruit width	fruit width	http://purl.obolibrary.org/obo/TO_0002627	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-1	PMC4321030									
1502	Fruit width	fruit width	http://purl.obolibrary.org/obo/TO_0002627	Flanking Markers	marker	http://purl.obolibrary.org/obo/SO_0001645 	TG194-T0408	PMC4321030									
1503	Fruit width	fruit width	http://purl.obolibrary.org/obo/TO_0002627	1-LOD Support Interval	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	0.0‒0.7	PMC4321030									
1505	Fruit width	fruit width	http://purl.obolibrary.org/obo/TO_0002627	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3	PMC4321030									
1506	Fruit shape	fruit shape	http://purl.obolibrary.org/obo/TO_0002628	F Values Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	17.45‡	PMC4321030									
1507	Fruit shape	fruit shape	http://purl.obolibrary.org/obo/TO_0002628	F Values Location	location	http://biohackathon.org/resource/faldo#Position	—	PMC4321030									
1508	Fruit shape	fruit shape	http://purl.obolibrary.org/obo/TO_0002628	Location	location	http://biohackathon.org/resource/faldo#Position	3	PMC4321030									
1509	Fruit shape	fruit shape	http://purl.obolibrary.org/obo/TO_0002628	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-3	PMC4321030									
1510	Fruit shape	fruit shape	http://purl.obolibrary.org/obo/TO_0002628	Peak Marker or Interval	marker	http://purl.obolibrary.org/obo/SO_0001645 	At5g04590	PMC4321030									
1511	Fruit shape	fruit shape	http://purl.obolibrary.org/obo/TO_0002628	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3	PMC4321030									
1512	Fruit shape	fruit shape	http://purl.obolibrary.org/obo/TO_0002628	Peak LOD/ Threshold LOD	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	9.68/1.88	PMC4321030									
1513	Fruit shape	fruit shape	http://purl.obolibrary.org/obo/TO_0002628	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-3	PMC4321030									
1514	Fruit shape	fruit shape	http://purl.obolibrary.org/obo/TO_0002628	Flanking Markers	marker	http://purl.obolibrary.org/obo/SO_0001645 	At2g14260-TG400	PMC4321030									
1515	Fruit shape	fruit shape	http://purl.obolibrary.org/obo/TO_0002628	1-LOD Support Interval	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	8.4‒9.4	PMC4321030									
1517	Fruit shape	fruit shape	http://purl.obolibrary.org/obo/TO_0002628	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3	PMC4321030									
1518	Fruit size	fruit size	http://purl.obolibrary.org/obo/TO_0002625	F Values Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	6.32‡	PMC4321030									
1519	Fruit size	fruit size	http://purl.obolibrary.org/obo/TO_0002625	F Values Location	location	http://biohackathon.org/resource/faldo#Position	3.19 ns	PMC4321030									
1520	Fruit size	fruit size	http://purl.obolibrary.org/obo/TO_0002625	Location	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1521	Fruit size	fruit size	http://purl.obolibrary.org/obo/TO_0002625	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-1	PMC4321030									
1522	Fruit size	fruit size	http://purl.obolibrary.org/obo/TO_0002625	Peak Marker or Interval	marker	http://purl.obolibrary.org/obo/SO_0001645 	T0408	PMC4321030									
1523	Fruit size	fruit size	http://purl.obolibrary.org/obo/TO_0002625	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1524	Fruit size	fruit size	http://purl.obolibrary.org/obo/TO_0002625	Peak LOD/ Threshold LOD	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	2.40/1.65	PMC4321030									
1525	Fruit size	fruit size	http://purl.obolibrary.org/obo/TO_0002625	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-1	PMC4321030									
1526	Fruit size	fruit size	http://purl.obolibrary.org/obo/TO_0002625	Flanking Markers	marker	http://purl.obolibrary.org/obo/SO_0001645 	TG194-TG523	PMC4321030									
1527	Fruit size	fruit size	http://purl.obolibrary.org/obo/TO_0002625	1-LOD Support Interval	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	0.0‒1.5	PMC4321030									
1529	Fruit size	fruit size	http://purl.obolibrary.org/obo/TO_0002625	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1530	Fruit weight	fruit weight	http://purl.obolibrary.org/obo/TO_0002746	F Values Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	11.39‡	PMC4321030									
1531	Fruit weight	fruit weight	http://purl.obolibrary.org/obo/TO_0002746	F Values Location	location	http://biohackathon.org/resource/faldo#Position	0.50 ns	PMC4321030									
1532	Fruit weight	fruit weight	http://purl.obolibrary.org/obo/TO_0002746	Location	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1533	Fruit weight	fruit weight	http://purl.obolibrary.org/obo/TO_0002746	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-3	PMC4321030									
1534	Fruit weight	fruit weight	http://purl.obolibrary.org/obo/TO_0002746	Peak Marker or Interval	marker	http://purl.obolibrary.org/obo/SO_0001645 	At5g04590	PMC4321030									
1535	Fruit weight	fruit weight	http://purl.obolibrary.org/obo/TO_0002746	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1536	Fruit weight	fruit weight	http://purl.obolibrary.org/obo/TO_0002746	Peak LOD/ Threshold LOD	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	1.94/1.66	PMC4321030									
1537	Fruit weight	fruit weight	http://purl.obolibrary.org/obo/TO_0002746	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-3	PMC4321030									
1538	Fruit weight	fruit weight	http://purl.obolibrary.org/obo/TO_0002746	Flanking Markers	marker	http://purl.obolibrary.org/obo/SO_0001645 	At1g44790-TG400	PMC4321030									
1539	Fruit weight	fruit weight	http://purl.obolibrary.org/obo/TO_0002746	1-LOD Support Interval	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	6.6‒9.4	PMC4321030									
1541	Fruit weight	fruit weight	http://purl.obolibrary.org/obo/TO_0002746	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1542	Seed weight	seed weight	http://purl.obolibrary.org/obo/TO_0000181	F Values Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	15.95‡	PMC4321030									
1543	Seed weight	seed weight	http://purl.obolibrary.org/obo/TO_0000181	F Values Location	location	http://biohackathon.org/resource/faldo#Position	1.69 ns	PMC4321030									
1544	Seed weight	seed weight	http://purl.obolibrary.org/obo/TO_0000181	Location	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1545	Seed weight	seed weight	http://purl.obolibrary.org/obo/TO_0000181	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-1	PMC4321030									
1546	Seed weight	seed weight	http://purl.obolibrary.org/obo/TO_0000181	Peak Marker or Interval	marker	http://purl.obolibrary.org/obo/SO_0001645 	T0408	PMC4321030									
1547	Seed weight	seed weight	http://purl.obolibrary.org/obo/TO_0000181	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1548	Seed weight	seed weight	http://purl.obolibrary.org/obo/TO_0000181	Peak LOD/ Threshold LOD	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	8.02/1.68	PMC4321030									
1549	Seed weight	seed weight	http://purl.obolibrary.org/obo/TO_0000181	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-1	PMC4321030									
1550	Seed weight	seed weight	http://purl.obolibrary.org/obo/TO_0000181	Flanking Markers	marker	http://purl.obolibrary.org/obo/SO_0001645 	TG194-J1	PMC4321030									
1551	Seed weight	seed weight	http://purl.obolibrary.org/obo/TO_0000181	1-LOD Support Interval	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	0.0‒1.4	PMC4321030									
1553	Seed weight	seed weight	http://purl.obolibrary.org/obo/TO_0000181	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1566	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	F Values Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	1.38*	PMC4321030									
1567	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	F Values Location	location	http://biohackathon.org/resource/faldo#Position	12.17*	PMC4321030									
1568	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Location	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1569	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	F Values Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	1.38*	PMC4321030									
1570	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	F Values Location	location	http://biohackathon.org/resource/faldo#Position	12.17*	PMC4321030									
1571	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Location	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1572	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-2	PMC4321030									
1573	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Peak Marker or Interval	marker	http://purl.obolibrary.org/obo/SO_0001645 	At5g16710	PMC4321030									
1574	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1575	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Peak LOD/ Threshold LOD	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	2.07/1.74	PMC4321030									
1576	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-2	PMC4321030									
1577	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Peak Marker or Interval	marker	http://purl.obolibrary.org/obo/SO_0001645 	At5g16710	PMC4321030									
1578	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1579	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Peak LOD/ Threshold LOD	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	2.07/1.74	PMC4321030									
1580	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-2	PMC4321030									
1581	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Flanking Markers	marker	http://purl.obolibrary.org/obo/SO_0001645 	At2g22570-U340899	PMC4321030									
1582	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	1-LOD Support Interval	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	2.5‒3.4	PMC4321030									
1584	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1585	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-2	PMC4321030									
1586	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Flanking Markers	marker	http://purl.obolibrary.org/obo/SO_0001645 	At2g22570-U340899	PMC4321030									
1587	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	1-LOD Support Interval	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	2.5‒3.4	PMC4321030									
1589	pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1590	Canopy density	plant canopy	http://purl.obolibrary.org/obo/SP_0000236	F Values Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	3.10‡	PMC4321030									
1591	Canopy density	plant canopy	http://purl.obolibrary.org/obo/SP_0000236	F Values Location	location	http://biohackathon.org/resource/faldo#Position	0.22 ns	PMC4321030									
