lemma,poscode,surface
Katacalcin,3,http://bio2rdf.org/kegg:C15876, Katacalcin, Calcitonin carboxyl-terminal flanking peptide, Pdn-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kaur-16-en-18-al,3,http://bio2rdf.org/kegg:C11873, Kaur-16-en-18-al, (-)-Kaur-16-en-18-al, 4alpha-Kaur-16-en-18-al, Kaurenal, ent-Kaurenal, ent-Kaur-16-en-19-al,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L-Serine,3,http://bio2rdf.org/kegg:C00065, L-Serine, L-2-Amino-3-hydroxypropionic acid, L-3-Hydroxy-alanine, Serine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L-Serine-phosphoethanolamine,3,http://bio2rdf.org/kegg:C03872, L-Serine-phosphoethanolamine, Serine phosphoethanolamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L-Sorbose,3,http://bio2rdf.org/kegg:C00247, L-Sorbose, L-xylo-Hexulose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L-Sorbosone,3,http://bio2rdf.org/kegg:C19679, L-Sorbosone, 1-Dehydro-L-sorbose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L-threo-3-Methylaspartate,3,http://bio2rdf.org/kegg:C03618, L-threo-3-Methylaspartate, (2S,3S)-3-Methylaspartate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L-Threonine,3,http://bio2rdf.org/kegg:C00188, L-Threonine, 2-Amino-3-hydroxybutyric acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L-Threonine O-3-phosphate,3,http://bio2rdf.org/kegg:C12147, L-Threonine O-3-phosphate, L-Threonine phosphate, O-Phospho-L-threonine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L-Threonylcarbamoyladenylate,3,http://bio2rdf.org/kegg:C20641, L-Threonylcarbamoyladenylate, L-Threonylcarbamoyl-AMP, TC-AMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L-Tryptophan,3,http://bio2rdf.org/kegg:C00078, L-Tryptophan, Tryptophan, (S)-alpha-Amino-beta-(3-indolyl)-propionic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L-Tyrosine,3,http://bio2rdf.org/kegg:C00082, L-Tyrosine, (S)-3-(p-Hydroxyphenyl)alanine, (S)-2-Amino-3-(p-hydroxyphenyl)propionic acid, Tyrosine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L-Urobilin,3,http://bio2rdf.org/kegg:C05793, L-Urobilin, L-Stercobilin, Stercobilin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L-Urobilinogen,3,http://bio2rdf.org/kegg:C05789, L-Urobilinogen, L-Stercobilinogen, Stercobilinogen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L-Valine,3,http://bio2rdf.org/kegg:C00183, L-Valine, 2-Amino-3-methylbutyric acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L-xylo-Hexulonolactone,3,http://bio2rdf.org/kegg:C03289, L-xylo-Hexulonolactone, L-xylo-Hex-2-ulono-1,4-lactone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L-Xylonate,3,http://bio2rdf.org/kegg:C05411, L-Xylonate, L-Xylonic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L-Xylose,3,http://bio2rdf.org/kegg:C01510, L-Xylose, L-Xylofuranose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L-Xylulose,3,http://bio2rdf.org/kegg:C00312, L-Xylulose, L-threo-Pentulose, L-Lyxulose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L791456,3,http://bio2rdf.org/kegg:C11718, L791456, Etoricoxib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lachnophyllum ester,3,http://bio2rdf.org/kegg:C08453, Lachnophyllum ester, 2-Decene-4,6-diynoic acid, methyl ester, (E)-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactaldehyde,3,http://bio2rdf.org/kegg:C05999, Lactaldehyde, 2-Hydroxypropionaldehyde, 2-Hydroxypropanal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactate,3,http://bio2rdf.org/kegg:C01432, Lactate, Lactic acid, 2-Hydroxypropanoic acid, 2-Hydroxypropionic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactenocin,3,http://bio2rdf.org/kegg:C01723, Lactenocin, Demycarosylmacrocin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lacto-N-biose,3,http://bio2rdf.org/kegg:C06372, Lacto-N-biose, beta-D-Gal-(1->3)-D-GlcNAc, beta-D-Galactopyranosyl-(1->3)-N-acetyl-D-glucosamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lacto-N-tetraose,3,http://bio2rdf.org/kegg:C06371, Lacto-N-tetraose, beta-D-Gal-(1->3)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-D-Glc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillic acid,3,http://bio2rdf.org/kegg:C13838, Lactobacillic acid, 11R,12S-Methylene-octadecanoic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactose,3,http://bio2rdf.org/kegg:C00243, Lactose, 1-beta-D-Galactopyranosyl-4-D-glucopyranose, beta-D-Gal-(1->4)-D-Glc, Milk sugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laminaribiose,3,http://bio2rdf.org/kegg:C02048, Laminaribiose, Laminariaceae, 3-beta-D-Glucosyl-D-glucose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laminarin,3,http://bio2rdf.org/kegg:C00771, Laminarin, Laminaran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lamivudine,3,http://bio2rdf.org/kegg:C07065, Lamivudine, 3TC, 2',3'-Dideoxy-3'-thiacytidine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lancerin,3,http://bio2rdf.org/kegg:C10075, Lancerin, 4-C-Glucosyl-1,3,7-trihydroxyxanthone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanosol,3,http://bio2rdf.org/kegg:C17098, Lanosol,2,3-Dibromo-4,5-dihydroxybenzyl alcohol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanosterol,3,http://bio2rdf.org/kegg:C01724, Lanosterol,4,4',14alpha-Trimethyl-5alpha-cholesta-8,24-dien-3beta-ol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lariciresinol,3,http://bio2rdf.org/kegg:C10646, Lariciresinol, (+)-Lariciresinol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laricitrin,3,http://bio2rdf.org/kegg:C12633, Laricitrin, 3'-O-Methylmyricetin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lasiocarpine,3,http://bio2rdf.org/kegg:C10341, Lasiocarpine, 7-Angelyl-9-lasiocarpylheliotridine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lathosterol,3,http://bio2rdf.org/kegg:C01189, Lathosterol, 5alpha-Cholest-7-en-3beta-ol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lathyrine,3,http://bio2rdf.org/kegg:C08290, Lathyrine, L-Lathyrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latifoline,3,http://bio2rdf.org/kegg:C10344, Latifoline, (+)-Latifoline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laudanosoline,3,http://bio2rdf.org/kegg:C12327, Laudanosoline, (R,S)-Laudanosoline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lauroyl peroxide,3,http://bio2rdf.org/kegg:C19438, Lauroyl peroxide, Dilauroyl peroxide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lauroyl-CoA,3,http://bio2rdf.org/kegg:C01832, Lauroyl-CoA, Lauroyl coenzyme A, Dodecanoyl-CoA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lauroyl-KDO2-lipid IV(A),3,http://bio2rdf.org/kegg:C06251, Lauroyl-KDO2-lipid IV(A), Dodecanoyl-KDO2-lipid IV(A),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lauryltrimethylaminium bromide,3,http://bio2rdf.org/kegg:C20389, Lauryltrimethylaminium bromide, Dodecyltrimethylammonium bromide, LTAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lead,3,http://bio2rdf.org/kegg:C06696, Lead, Pb, Pb2+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lead arsenate,3,http://bio2rdf.org/kegg:C18648, Lead arsenate, Lead hydrogen arsenate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lecanoric acid,3,http://bio2rdf.org/kegg:C02868, Lecanoric acid, Orsellinate depside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leiurotoxin I,3,http://bio2rdf.org/kegg:C20058, Leiurotoxin I, Scyllatoxin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenthionine,3,http://bio2rdf.org/kegg:C08382, Lenthionine,1,2,3,5,6-Pentathiepane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leonurine,3,http://bio2rdf.org/kegg:C16985, Leonurine, Norboldine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leu-leu-tyr,3,http://bio2rdf.org/kegg:C11331, Leu-leu-tyr, LLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leucocyanidin,3,http://bio2rdf.org/kegg:C05906, Leucocyanidin, 2-(3,4-Dihydroxyphenyl)-3,4-dihydro-2H-1-benzopyran-3,4,5,7-tetrol,3,3',4,4',5,7-Flavanhexol,3,4-Cyanidiol, Leucoanthocyanidol, Leucocianidol, Leucocyanidol, Leukocyanidine, Procyanidol, Resivit,2,3-trans-3,4-cis-Leucocyanidin,,,,,,,,,,,,,,,
Leucomethylene blue,3,http://bio2rdf.org/kegg:C05721, Leucomethylene blue, Reduced methylene blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leucomycin A3,3,http://bio2rdf.org/kegg:C12662, Leucomycin A3, Josamycin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leukotriene A4,3,http://bio2rdf.org/kegg:C00909, Leukotriene A4, LTA4, (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoic acid, (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoate, (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyicosa-7,9,11,14-tetraenoate, (5S,6S,7E,9E,11Z,14Z)-5,6-Epoxyicosa-7,9,11,14-tetraenoate
Leukotriene B4,3,http://bio2rdf.org/kegg:C02165, Leukotriene B4, (6Z,8E,10E,14Z)-(5S,12R)-5,12-Dihydroxyeicosa-6,8,10,14-tetraenoate, (6Z,8E,10E,14Z)-(5S,12R)-5,12-Dihydroxyicosa-6,8,10,14-tetraenoate, LTB4,,,,,,,,,,,,,,,,,,,
Leukotriene C4,3,http://bio2rdf.org/kegg:C02166, Leukotriene C4, LTC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leukotriene D4,3,http://bio2rdf.org/kegg:C05951, Leukotriene D4, LTD4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leukotriene E4,3,http://bio2rdf.org/kegg:C05952, Leukotriene E4, LTE4, (7E,9E,11Z,14Z)-(5S,6R)-6-(Cystein-S-yl)-5-hydroxyeicosa-7,9,11,14-tetraenoate, (7E,9E,11Z,14Z)-(5S,6R)-6-(Cystein-S-yl)-5-hydroxyicosa-7,9,11,14-tetraenoate,,,,,,,,,,,,,,,,,,,,,
Leukotriene F4,3,http://bio2rdf.org/kegg:C06462, Leukotriene F4, LTF4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leuprolide,3,http://bio2rdf.org/kegg:C07612, Leuprolide, Leuprorelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leurosidine,3,http://bio2rdf.org/kegg:C09218, Leurosidine, Vinrosidine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leurosine,3,http://bio2rdf.org/kegg:C09219, Leurosine, Vinleurosine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Levan,3,http://bio2rdf.org/kegg:C06215, Levan, (2,6-beta-D-Fructosyl)n, Levan n,2,6-beta-D-Fructan, (2,6-beta-D-Fructosyl)n+1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Levcromakalim,3,http://bio2rdf.org/kegg:C11697, Levcromakalim, (-)-Cromakalim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Levobunolol,3,http://bio2rdf.org/kegg:C07914, Levobunolol, (-)-Bunolol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Levofloxacin,3,http://bio2rdf.org/kegg:C07660, Levofloxacin, Ofloxacin S-(-)-form,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Levofuraltadone,3,http://bio2rdf.org/kegg:C19267, Levofuraltadone, 5-(Morpholinomethyl)-3-[(5-nitrofurfurylidene)amino]-2- oxazolidinone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Levomethadyl acetate,3,http://bio2rdf.org/kegg:C08012, Levomethadyl acetate, LAAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Levonordefrin,3,http://bio2rdf.org/kegg:C11768, Levonordefrin, alpha-Methylnoradrenaline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Levonorgestrel,3,http://bio2rdf.org/kegg:C08149, Levonorgestrel, (-)-Norgestrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Levopimaradiene,3,http://bio2rdf.org/kegg:C11879, Levopimaradiene, Abieta-8(14),12-diene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Levopimaric acid,3,http://bio2rdf.org/kegg:C11888, Levopimaric acid, L-Pimaric acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Levuglandin D2,3,http://bio2rdf.org/kegg:C13808, Levuglandin D2, LGD2,9,10-Seco-9,11-dioxo-15S-hydroxy-5Z,13E-prostadienoic acid,9,10-Seco-9,11-dioxo-15S-hydroxy-5Z,13E-prostadienoate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Levuglandin E2,3,http://bio2rdf.org/kegg:C13807, Levuglandin E2, LGE2,10,11-Seco-9,11-dioxo-15S-hydroxy-5Z,13E-prostadienoic acid,10,11-Seco-9,11-dioxo-15S-hydroxy-5Z,13E-prostadienoate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Licarin A,3,http://bio2rdf.org/kegg:C10650, Licarin A, (+)(-)-trans-Dehydrodiisoeugenol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lichenin,3,http://bio2rdf.org/kegg:C00478, Lichenin, Lichenan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Licoisoflavone A,3,http://bio2rdf.org/kegg:C10486, Licoisoflavone A, 2',4',5,7-Tetrahydroxy-3'-(3,3-dimethylallyl)isoflavone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light green SF,3,http://bio2rdf.org/kegg:C19439, Light green SF, C.I. Acid green 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ligulatin B,3,http://bio2rdf.org/kegg:C09494, Ligulatin B, Incanin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Limit dextrin,3,http://bio2rdf.org/kegg:C02049, Limit dextrin, alpha- and beta-Limit dextrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Limonene,3,http://bio2rdf.org/kegg:C06078, Limonene, Dipentene, dl-Limonene, Cajeputene, Kautschin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Limonene-1,3,http://bio2rdf.org/kegg:C07276, Limonene-1,2-diol, (1S,2S,4R)-Limonene-1,2-diol, (1S,2S,4R)-Menth-8-ene-1,2-diol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Limonene-1,3,http://bio2rdf.org/kegg:C07271, Limonene-1,2-epoxide, Limonene oxide, (4R)-Limonene-1,2-epoxide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Limonin,3,http://bio2rdf.org/kegg:C03514, Limonin, Evodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Linalyl diphosphate,3,http://bio2rdf.org/kegg:C05308, Linalyl diphosphate, LPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Linamarin,3,http://bio2rdf.org/kegg:C01594, Linamarin, Phaseolunatin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Linatine,3,http://bio2rdf.org/kegg:C05939, Linatine, N-(gamma-L-Glutamyl)amino-D-proline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lincomycin hydrochloride,3,http://bio2rdf.org/kegg:C14002, Lincomycin hydrochloride, Lincomycin hydrochloride monohydrate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lindane,3,http://bio2rdf.org/kegg:C07075, Lindane, gamma-Hexachlorocyclohexane,1,2,3,4,5,6-Hexachlorocyclohexane, Benzene hexachloride, gamma-BHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Linderenol,3,http://bio2rdf.org/kegg:C16988, Linderenol, Linderene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Linoleate,3,http://bio2rdf.org/kegg:C01595, Linoleate, Linoleic acid, (9Z,12Z)-Octadecadienoic acid, 9-cis,12-cis-Octadecadienoate, 9-cis,12-cis-Octadecadienoic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Linoleoyl-[acyl-carrier protein],3,http://bio2rdf.org/kegg:C16160, Linoleoyl-[acyl-carrier protein], Linoleoyl-ACP, (9Z,12Z)-Octadecadienoyl-[acyl-carrier protein], (9Z,12Z)-Octadecadienoyl-ACP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Linoleoyl-CoA,3,http://bio2rdf.org/kegg:C02050, Linoleoyl-CoA, (9Z,12Z)-Octadecadienoyl-CoA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Linoleoylphosphatidylcholine,3,http://bio2rdf.org/kegg:C03873, Linoleoylphosphatidylcholine, 2-Acyl-1-linoleoyl-sn-glycero-3-phosphocholine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lipid A disaccharide,3,http://bio2rdf.org/kegg:C04932, Lipid A disaccharide, Tetraacyldisaccharide 1-phosphate, [2-N,3-O-Bis(3-hydroxytetradecanoyl)-beta-D-glucosaminyl]-(1->6)-[2-N,3-O-bis(3-hydroxytetradecanoyl)-alpha-D-glucosaminyl phosphate],2,3-Bis[(3R)-3-hydroxytetradecanoyl]-beta-D-glucosaminyl-(1->6)-2,3-bis[(3R)-3-hydroxytetradecanoyl]-alpha-D-glucosaminyl 1-phosphate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lipid X,3,http://bio2rdf.org/kegg:C04824, Lipid X,2,3-Diacylglucosamine 1-phosphate,2,3-Bis[(3R)-3-hydroxymyristoyl]-alpha-D-glucosaminyl 1-phosphate,2,3-Bis(3-hydroxytetradecanoyl)-alpha-D-glucosaminyl 1-phosphate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lipoamide,3,http://bio2rdf.org/kegg:C00248, Lipoamide, Thioctic acid amide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lipoate,3,http://bio2rdf.org/kegg:C00725, Lipoate, Lipoic acid, alpha-Lipoic acid, Thioctic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lipomycin,3,http://bio2rdf.org/kegg:C15842, Lipomycin, alpha-Lipomycin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lipooligosaccharide,3,http://bio2rdf.org/kegg:C19596, Lipooligosaccharide, LOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lipopolysaccharide,3,http://bio2rdf.org/kegg:C00338, Lipopolysaccharide, LPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lipoteichoic acid,3,http://bio2rdf.org/kegg:C06042, Lipoteichoic acid, (sn-Gro-1-P)25->6Glc-alpha1->2Glc-alpha1->3acyl2Gro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lipoteichoic acid,3,http://bio2rdf.org/kegg:C20898, Lipoteichoic acid, (sn-Gro-1-P)n->6Glc-beta1->6Glc-beta1->3acyl2Gro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lipoxin A4,3,http://bio2rdf.org/kegg:C06314, Lipoxin A4, LXA4, 5S,6R,15S-Trihydroxy-7E,9E,11Z,13E-eicosatetraenoic acid, (7E,9E,11Z,13E)-(5S,6R,15S)-5,6,15-Trihydroxyicosa-7,9,11,13-tetraenoic acid,,,,,,,,,,,,,,,,,,,,
Lipoxin B4,3,http://bio2rdf.org/kegg:C06315, Lipoxin B4, LXB4, 5S,14R,15S-Trihydroxy-6E,8Z,10E,12E-eicosatetraenoic acid, (6E,8Z,10E,12E)-(5S,14R,15S)-Trihydroxyicosa-6,8,10,12-tetraenoic acid,,,,,,,,,,,,,,,,,,,,,,
Lipoyl-[acp],3,http://bio2rdf.org/kegg:C16239, Lipoyl-[acp], Lipoyl-[acyl carrier protein], Lipoyl-ACP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lipoylprotein,3,http://bio2rdf.org/kegg:C02051, Lipoylprotein, H-Protein-lipoyllysine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liquiritigenin,3,http://bio2rdf.org/kegg:C09762, Liquiritigenin,7,4'-Dihydroxyflavanone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liquiritin,3,http://bio2rdf.org/kegg:C16989, Liquiritin, Liquiritigenin-4'-beta-glucoside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liriodenine,3,http://bio2rdf.org/kegg:C09567, Liriodenine, Oxoushinsunine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithocholic acid,3,http://bio2rdf.org/kegg:C03990, Lithocholic acid, Lithocholate, 3alpha-Hydroxy-5beta-cholanate, 3alpha-Hydroxy-5beta-cholanic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithospermoside,3,http://bio2rdf.org/kegg:C17771, Lithospermoside, Griffonin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liver-expressed antimicrobial peptide 1,3,http://bio2rdf.org/kegg:C16063, Liver-expressed antimicrobial peptide 1, LEAP-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liver-expressed antimicrobial peptide 2,3,http://bio2rdf.org/kegg:C16064, Liver-expressed antimicrobial peptide 2, LEAP-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LL-2,3,http://bio2rdf.org/kegg:C00666, LL-2,6-Diaminoheptanedioate, LL-2,6-Diaminopimelate, LL-2,6-Diaminopimelic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LL-37,3,http://bio2rdf.org/kegg:C18313, LL-37, Cathelicidin LL-37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lobeline,3,http://bio2rdf.org/kegg:C07475, Lobeline, (-)-Lobeline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loganate,3,http://bio2rdf.org/kegg:C01512, Loganate, Loganic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lokundjoside,3,http://bio2rdf.org/kegg:C08874, Lokundjoside, Cuspidoside, Bipindogenin 3-O-alpha-L-rhamnoside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lombricine,3,http://bio2rdf.org/kegg:C14177, Lombricine, L-Lombricine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lomustine,3,http://bio2rdf.org/kegg:C07079, Lomustine, 1-(2-Chloroethyl)-3-cyclohexyl-1-nitrosourea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lonchocarpol A,3,http://bio2rdf.org/kegg:C09724, Lonchocarpol A, Senegalensin,6,8-Diprenylnaringenin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Long-chain carboxylate,3,http://bio2rdf.org/kegg:C00347, Long-chain carboxylate, Long-chain carboxylic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Long-chain fatty acid,3,http://bio2rdf.org/kegg:C00638, Long-chain fatty acid, Higher fatty acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lophenol,3,http://bio2rdf.org/kegg:C08825, Lophenol, 4-Methylcholest-7-en-3-ol, 4alpha-Methyl-5alpha-cholest-7-en-3beta-ol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lotusine,3,http://bio2rdf.org/kegg:C17567, Lotusine, (-)-Lotusine, D-(-)-Lotusine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loxtidine,3,http://bio2rdf.org/kegg:C11805, Loxtidine, Lavoltidine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucenin-2,3,http://bio2rdf.org/kegg:C10102, Lucenin-2, Luteolin 6,8-di-C-glucoside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucidin omega-methyl ether,3,http://bio2rdf.org/kegg:C10370, Lucidin omega-methyl ether, 2-(Methoxymethyl)-1,3-dihydroxyanthraquinone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucidine B,3,http://bio2rdf.org/kegg:C09869, Lucidine B, Serratanine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luciduline,3,http://bio2rdf.org/kegg:C09872, Luciduline, (+)-Luciduline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucumin,3,http://bio2rdf.org/kegg:C08335, Lucumin, Benzeneacetonitrile,alpha-((6-O-beta-D-xylopyranosyl-beta-D-glucopyranosyl)oxy)-,(R)-, Mandelonitrile primeveroside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lumichrome,3,http://bio2rdf.org/kegg:C01727, Lumichrome,7,8-Dimethylalloxazine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
