"&alpha;-D-galactosyl-1,3-<i>N</i>-acetyl-&alpha;-D-galactosaminyl-[glycoprotein]"	("&alpha;-D-galactosyl-1,3-<i>N</i>-acetyl-&alpha;-D-galactosaminyl-[glycoprotein]" "&alpha;-D-galactosyl-1,3-<i>N</i>-acetyl-&alpha;-D-galactosaminyl-R" "&alpha;-D-galactosyl-1,3-<i>N</i>-acetyl-D-galactosaminyl-R" "core 8")	("&alpha;-D-galactosyl-1,3-<i>N</i>-acetyl-&alpha;-D-galactosaminyl-R" "&alpha;-D-galactosyl-1,3-<i>N</i>-acetyl-D-galactosaminyl-R" "core 8")
"&alpha;-D-galacturonate"	("&alpha;-D-galacturonate" "&alpha;-D-galacturonic acid")	("&alpha;-D-galacturonic acid")
"&alpha;-D-galacturonate 1-phosphate"	("&alpha;-D-galacturonate 1-phosphate" "1-phospho-&alpha;-D-galacturonate" "D-galacturonate-1-P" "galacturonate-1-phosphate" "galacturonate-1-P" "D-galacturonate 1-phosphate")	("1-phospho-&alpha;-D-galacturonate" "D-galacturonate-1-P" "galacturonate-1-phosphate" "galacturonate-1-P" "D-galacturonate 1-phosphate")
"&alpha;-D-galacturonate-[rhamnogalacturonan I oligosaccharide]"	("&alpha;-D-galacturonate-[rhamnogalacturonan I oligosaccharide]" "(1,4-&alpha;-D-galacturonosyl)<sub>(n)</sub>" "(1,4-&alpha;-D-galacturonosyl)<sub>(m)</sub>" "(1,4-&alpha;-D-galacturonosyl)<sub>(n+m)</sub>")	
"&alpha;-D-glucopyranose"	("&alpha;-D-glucopyranose" "&alpha;-glucose" "&alpha;-D-glucose")	("&alpha;-glucose" "&alpha;-D-glucose")
"&alpha;-D-glucopyranose 1-phosphate"	("&alpha;-D-glucopyranose 1-phosphate" "glucose 1-phosphate" "cori ester" "D-glucose 1-phosphate" "glucose-1P" "&alpha;-glucose-1-phosphate" "D-glucose-&alpha;-1-phosphate" "&alpha;-D-glucose-1-P" "D-glucose-1-phosphate" "&alpha;-D-glucose 1-phosphate")	("glucose 1-phosphate" "cori ester" "D-glucose 1-phosphate" "glucose-1P" "&alpha;-glucose-1-phosphate" "D-glucose-&alpha;-1-phosphate" "&alpha;-D-glucose-1-P" "D-glucose-1-phosphate" "&alpha;-D-glucose 1-phosphate")
"&alpha;-D-glucosaminide-[heparan sulfate]"	("&alpha;-D-glucosaminide-[heparan sulfate]")	
"&alpha;-D-glucose 6-phosphate"	("&alpha;-D-glucose 6-phosphate" "&alpha;-glucose 6-phosphate" "&alpha;-D-glucose-6-P")	("&alpha;-glucose 6-phosphate" "&alpha;-D-glucose-6-P")
"&alpha;-D-glucuronate"	("&alpha;-D-glucuronate" "&alpha;-D-glucuronic acid" "&alpha;-D-glucopyranuronic acid")	("&alpha;-D-glucuronic acid" "&alpha;-D-glucopyranuronic acid")
"&alpha;-D-glucuronate 1-phosphate"	("&alpha;-D-glucuronate 1-phosphate" "glucuronate-1-P" "glucuronate-1-phosphate" "D-glucuronate-1-P" "D-glucuronate-1-phosphate" "1-phospho-&alpha;-D-glucuronate")	("glucuronate-1-P" "glucuronate-1-phosphate" "D-glucuronate-1-P" "D-glucuronate-1-phosphate" "1-phospho-&alpha;-D-glucuronate")
"&alpha;-D-mannopyranose"	("&alpha;-D-mannopyranose")	
"&alpha;-D-mannopyranose 6-phosphate"	("&alpha;-D-mannopyranose 6-phosphate" "&alpha;-D-mannose-6-P")	("&alpha;-D-mannose-6-P")
"&alpha;-D-mannose 1-phosphate"	("&alpha;-D-mannose 1-phosphate" "mannose-1-phosphate" "D-mannose-1-phosphate" "mannose-1-P" "&alpha;-D-mannopyranose 1-phosphate")	("mannose-1-phosphate" "D-mannose-1-phosphate" "mannose-1-P" "&alpha;-D-mannopyranose 1-phosphate")
"&alpha;-D-mannosyl-1,6-(<i>N</i>-acetyl-&beta;-D-glucosaminyl-1,2-&alpha;-D-mannosyl-1,3)-&beta;-D-mannosyl-[glycoprotein]"	("&alpha;-D-mannosyl-1,6-(<i>N</i>-acetyl-&beta;-D-glucosaminyl-1,2-&alpha;-D-mannosyl-1,3)-&beta;-D-mannosyl-[glycoprotein]" "&alpha;-D-mannosyl-1,6-(<i>N</i>-acetyl-&beta;-D-glucosaminyl-1,2-&alpha;-D-mannosyl-1,3)-&beta;-D-mannosyl-R")	("&alpha;-D-mannosyl-1,6-(<i>N</i>-acetyl-&beta;-D-glucosaminyl-1,2-&alpha;-D-mannosyl-1,3)-&beta;-D-mannosyl-R")
"&alpha;-D-ribofuranose"	("&alpha;-D-ribofuranose" "&alpha; D-ribose")	("&alpha; D-ribose")
"&alpha;-D-ribose 1,5-bisphosphate"	("&alpha;-D-ribose 1,5-bisphosphate" "ribose-1,5-bisphosphate")	("ribose-1,5-bisphosphate")
"&alpha;-D-ribose 5-phosphate"	("&alpha;-D-ribose 5-phosphate" "&alpha;-D-ribofuranose 5-phosphate")	("&alpha;-D-ribofuranose 5-phosphate")
"&alpha;-D-ribose-1-phosphate"	("&alpha;-D-ribose-1-phosphate" "D-ribose-1-phosphate" "&alpha;-D-ribose-1P" "&alpha;-D-ribofuranose 1-phosphate" "ribose-1-phosphate")	("D-ribose-1-phosphate" "&alpha;-D-ribose-1P" "&alpha;-D-ribofuranose 1-phosphate" "ribose-1-phosphate")
"&alpha;-D-xylopyranose"	("&alpha;-D-xylopyranose" "&alpha;-D-xylose" "xylose" "D-xylose" "wood sugar")	("&alpha;-D-xylose" "xylose" "D-xylose" "wood sugar")
"&alpha;-D-xylose 1-phosphate"	("&alpha;-D-xylose 1-phosphate")	
"&alpha;-Kdo-(2&rarr;6)-lipid IV<sub>A</sub>"	("&alpha;-Kdo-(2&rarr;6)-lipid IV<sub>A</sub>" "3-Deoxy-D-manno-octulosonyl-lipid IV(A)" "3-deoxy-&alpha;-D-manno-oct-2-ulopyranosyl-(2->6)-2-deoxy-2-{[(3R)-3-hydroxypentadecanoyl]amino}-3-O-[(3R)-3-hydroxytetradecanoyl]-4-O-phosphono-&beta;-D-glucopyranosyl-(1->6)-2-deoxy-3-O-[(3R)-3-hydroxytetradecanoyl]-2-{[(3R)-3-hydroxytetradecanoyl]amino}-1-O-phosphono-&alpha;-D-glucopyranose" "(KDO)-lipid IV<sub>A</sub>")	("3-Deoxy-D-manno-octulosonyl-lipid IV(A)" "3-deoxy-&alpha;-D-manno-oct-2-ulopyranosyl-(2->6)-2-deoxy-2-{[(3R)-3-hydroxypentadecanoyl]amino}-3-O-[(3R)-3-hydroxytetradecanoyl]-4-O-phosphono-&beta;-D-glucopyranosyl-(1->6)-2-deoxy-3-O-[(3R)-3-hydroxytetradecanoyl]-2-{[(3R)-3-hydroxytetradecanoyl]amino}-1-O-phosphono-&alpha;-D-glucopyranose" "(KDO)-lipid IV<sub>A</sub>")
"&alpha;-Kdo-(2->4)-&alpha;-Kdo-(2->6)-lipid IV<SUB>A</SUB>"	("&alpha;-Kdo-(2->4)-&alpha;-Kdo-(2->6)-lipid IV<SUB>A</SUB>" "(3-deoxy-&alpha;-D-manno-oct-2-ulopyranosylonate)-(2&rarr;4)-(3-deoxy-&alpha;-D-manno-oct-2-ulopyranosylonate)-(2&rarr;6)-2-deoxy-2-[[(3R)-3-hydroxytetradecanoyl]amino]-3-O-[(3R)-3-hydroxytetradecanoyl]-4-O-phosphono-&beta;-D-glucopyranosyl-(1&rarr;6)-2-deoxy-3-O-[(3R)-3-hydroxytetradecanoyl]-2-[[(3R)-3-hydroxytetradecanoyl]amino]-1-O-phosphono-&alpha;-D-glucopyranose" "(Kdo)<SUB>2</SUB>-lipid IV<SUB>A</SUB>")	("(Kdo)<SUB>2</SUB>-lipid IV<SUB>A</SUB>")
"&alpha;-L-arabinofuranose"	("&alpha;-L-arabinofuranose" "&alpha;-L-arabinose")	("&alpha;-L-arabinose")
"&alpha;-L-fucopyranose"	("&alpha;-L-fucopyranose" "&alpha;-L-fucose")	("&alpha;-L-fucose")
"&alpha;-L-fucoside"	("&alpha;-L-fucoside")	
"&alpha;-L-rhamnopyranose 3-sulfate"	("&alpha;-L-rhamnopyranose 3-sulfate")	
"&alpha;-L-rhamnose-[rhamnogalacturonan I oligosaccharide]"	("&alpha;-L-rhamnose-[rhamnogalacturonan I oligosaccharide]" "(1,4-&alpha;-D-galacturonosyl)<sub>(n)</sub>" "(1,4-&alpha;-D-galacturonosyl)<sub>(m)</sub>" "(1,4-&alpha;-D-galacturonosyl)<sub>(n+m)</sub>")	
"&alpha;-NAD(P)<sup>+</sup>"	("&alpha;-NAD(P)<sup>+</sup>" "&alpha;-NAD(P)" "&alpha;-NAD(P)+" "&alpha;-NAD(P)<sup>+</sup>")	("&alpha;-NAD(P)" "&alpha;-NAD(P)+" "&alpha;-NAD(P)<sup>+</sup>")
"&alpha;-NAD(P)H"	("&alpha;-NAD(P)H")	
"&alpha;-amylose"	("&alpha;-amylose" "an &alpha;-amylose")	("an &alpha;-amylose")
"&alpha;-amyrin"	("&alpha;-amyrin" "viminalol" "&alpha;-amyrenol" "&alpha;-amyrine" "(3&beta;)-urs-12-en-3-ol" "5&alpha;-urs-12-en-3&beta;-ol" "4,4,6a,6b,8a,11,12,14b-octamethyl-1,2,3,4,4a,5,6,6a,6b,7,8,8a,9,10,11,12,12a,14,14a,14b-icosahydropicen-3-ol")	("viminalol" "&alpha;-amyrenol" "&alpha;-amyrine" "(3&beta;)-urs-12-en-3-ol" "5&alpha;-urs-12-en-3&beta;-ol" "4,4,6a,6b,8a,11,12,14b-octamethyl-1,2,3,4,4a,5,6,6a,6b,7,8,8a,9,10,11,12,12a,14,14a,14b-icosahydropicen-3-ol")
"&alpha;-carotene"	("&alpha;-carotene")	
"&alpha;-carrageenose"	("&alpha;-carrageenose" "&alpha;-carrageenan")	("&alpha;-carrageenan")
"&alpha;-chaconine"	("&alpha;-chaconine")	
"&alpha;-cryptoxanthin"	("&alpha;-cryptoxanthin" "&beta;,&epsilon;-caroten-3'-ol")	("&beta;,&epsilon;-caroten-3'-ol")
"&alpha;-curcumene"	("&alpha;-curcumene" "1-(1,5-dimethyl-4-hexenyl)-4-methylbenzene" "2-methyl-6-p-tolyl-2-heptene")	("1-(1,5-dimethyl-4-hexenyl)-4-methylbenzene" "2-methyl-6-p-tolyl-2-heptene")
"&alpha;-glucose 1,6-bisphosphate"	("&alpha;-glucose 1,6-bisphosphate" "alpha-D-glucopyranose, 1,6-bis(dihydrogen phosphate)" "&alpha;-D-glucose 1,6-P<SUB>2</SUB>" "&alpha;-D-glucopyranose 1,6-bisphosphate")	("&alpha;-D-glucose 1,6-P<SUB>2</SUB>" "&alpha;-D-glucopyranose 1,6-bisphosphate")
"&alpha;-glucosyl-hydroxymethylcytosine in DNA"	("&alpha;-glucosyl-hydroxymethylcytosine in DNA" "a DNA containing &alpha;-glucosyl-hydroxymethylcytosine")	("a DNA containing &alpha;-glucosyl-hydroxymethylcytosine")
"&alpha;-humulene"	("&alpha;-humulene" "humulene" "2,6,6,9-tetramethyl-1,4,8-cycloundecatriene" "2,6,6,9-tetramethyl-cycloundeca-1,4,8-triene")	("humulene" "2,6,6,9-tetramethyl-1,4,8-cycloundecatriene" "2,6,6,9-tetramethyl-cycloundeca-1,4,8-triene")
"&alpha;-linolenate"	("&alpha;-linolenate" "(9,12,15)-linolenic acid" "linolenate" "9Z,12Z,15Z-octadecatrienoate" "9Z,12Z,15Z-octadecatrienoic acid" "(9,12,15)-linolenate")	("(9,12,15)-linolenic acid" "linolenate" "9Z,12Z,15Z-octadecatrienoate" "9Z,12Z,15Z-octadecatrienoic acid" "(9,12,15)-linolenate")
"&alpha;-linolenoyl-CoA"	("&alpha;-linolenoyl-CoA" "18:3&Delta;<sup>9,12,15</sup>" "(9Z,12Z,15Z)-octadecatrienoyl-CoA")	("18:3&Delta;<sup>9,12,15</sup>" "(9Z,12Z,15Z)-octadecatrienoyl-CoA")
"&alpha;-phellandrene"	("&alpha;-phellandrene")	
"&alpha;-selinene"	("&alpha;-selinene")	
"&alpha;-solanine"	("&alpha;-solanine")	
"&alpha;-terpinene"	("&alpha;-terpinene")	
"&alpha;-terpineol"	("&alpha;-terpineol" "&alpha;-terpineol")	("&alpha;-terpineol")
"&alpha;-terpinyl cation"	("&alpha;-terpinyl cation")	
"&alpha;-tocopherol"	("&alpha;-tocopherol" "(2<i>R</i>,4'<i>R</i>,8'<i>R</i>)-&alpha;-tocopherol" "(<i>R,R,R</i>)-&alpha;-tocopherol" "5,7,8-trimethyltocol")	("(2<i>R</i>,4'<i>R</i>,8'<i>R</i>)-&alpha;-tocopherol" "(<i>R,R,R</i>)-&alpha;-tocopherol" "5,7,8-trimethyltocol")
"&alpha;-tocotrienol"	("&alpha;-tocotrienol")	
"&alpha;-zeacarotene"	("&alpha;-zeacarotene")	
"&alpha;1,6-D mannobiose"	("&alpha;1,6-D mannobiose" "&alpha;-D-mannosyl-(1->6)-D-mannose")	("&alpha;-D-mannosyl-(1->6)-D-mannose")
"&alpha;NeuNAc-(2&rarr;3)-&beta;Gal-(1&rarr;4)-&beta;GlcNAc-(1&rarr;3)-&beta;Gal-(1&rarr;4)-&beta;GlcNAc-R"	("&alpha;NeuNAc-(2&rarr;3)-&beta;Gal-(1&rarr;4)-&beta;GlcNAc-(1&rarr;3)-&beta;Gal-(1&rarr;4)-&beta;GlcNAc-R" "NeuNAca2&rarr;3Gal&beta;l&rarr;4GlcNAc&beta;1&rarr;3Gal&beta;l&rarr;4GlcNAc-R")	("NeuNAca2&rarr;3Gal&beta;l&rarr;4GlcNAc&beta;1&rarr;3Gal&beta;l&rarr;4GlcNAc-R")
"&beta;-1,2-D-mannobiose"	("&beta;-1,2-D-mannobiose" "&beta;-D-mannopyranosyl-(1&rarr;2)-D-mannopyranose" "2-<i>O</i>-&beta;-D-mannopyranosyl-D-mannopyranose")	("&beta;-D-mannopyranosyl-(1&rarr;2)-D-mannopyranose" "2-<i>O</i>-&beta;-D-mannopyranosyl-D-mannopyranose")
"&beta;-1,4-D-mannobiose"	("&beta;-1,4-D-mannobiose" "4-<i>O</i>-D-mannopyranosyl-D-mannose" "&beta;-D-mannopyranosyl-(1&rarr;4)-D-mannose" "&beta;-D-mannopyranosyl-(1&rarr;4)-D-mannopyranose")	("4-<i>O</i>-D-mannopyranosyl-D-mannose" "&beta;-D-mannopyranosyl-(1&rarr;4)-D-mannose" "&beta;-D-mannopyranosyl-(1&rarr;4)-D-mannopyranose")
"&beta;-<i>D</i>-apiofuranosyl-(1->6)-<i>D</i>-glucose"	("&beta;-<i>D</i>-apiofuranosyl-(1->6)-<i>D</i>-glucose" "acuminose" "1,6-&beta;-apiofuranosyl-glucopyranose")	("acuminose" "1,6-&beta;-apiofuranosyl-glucopyranose")
"&beta;-D-Man-(1&rarr;4)-&beta;-D-GlcNAc-(1&rarr;4)-&alpha;-D-GlcNAc-diphosphodolichol"	("&beta;-D-Man-(1&rarr;4)-&beta;-D-GlcNAc-(1&rarr;4)-&alpha;-D-GlcNAc-diphosphodolichol" "a &beta;-1,4-D-mannosylchitobiosyldiphosphodolichol" "a {&beta;-D-mannosyl-(1->4)-<i>N</i>-acetyl-&beta;-D-glucosaminyl-(1->4)-<i>N</i>-acetyl-D-glucosaminyl}diphosphodolichol" "an &alpha;-D-mannosylchitobiosyldiphosphodolichol" "&alpha;-D-mannosylchitobiosyldiphosphodolichol" "&beta;-D-mannosyl-(1&rarr;4)-N,N'-diacetylchitobiosyldiphosphodolichol" "&beta;-1,4-D-mannosylchitobiosyldiphosphodolichol" "a mannosyl-(<i>N</i>-acetylglucosaminyl)<sub>2</sub>-diphosphodolichol" "&beta;-D-mannosyl-(1->4)-<i>N</i>-acetyl-&beta;-D-glucosaminyl-(1->4)-<i>N</i>-acetyl-&alpha;-D-glucosaminyl-diphosphodolichol")	("a &beta;-1,4-D-mannosylchitobiosyldiphosphodolichol" "a {&beta;-D-mannosyl-(1->4)-<i>N</i>-acetyl-&beta;-D-glucosaminyl-(1->4)-<i>N</i>-acetyl-D-glucosaminyl}diphosphodolichol" "an &alpha;-D-mannosylchitobiosyldiphosphodolichol" "&alpha;-D-mannosylchitobiosyldiphosphodolichol" "&beta;-D-mannosyl-(1&rarr;4)-N,N'-diacetylchitobiosyldiphosphodolichol" "&beta;-1,4-D-mannosylchitobiosyldiphosphodolichol" "a mannosyl-(<i>N</i>-acetylglucosaminyl)<sub>2</sub>-diphosphodolichol" "&beta;-D-mannosyl-(1->4)-<i>N</i>-acetyl-&beta;-D-glucosaminyl-(1->4)-<i>N</i>-acetyl-&alpha;-D-glucosaminyl-diphosphodolichol")
"&beta;-D-altrose"	("&beta;-D-altrose" "&beta;-D-altropyranose")	("&beta;-D-altropyranose")
"&beta;-D-cellobiose"	("&beta;-D-cellobiose" "4-<i>O</i>-&beta;-D-glucopyranosyl-&beta;-D-glucopyranose" "&beta;-D-glucosyl-(1&rarr;4)-&beta;-D-glucose")	("4-<i>O</i>-&beta;-D-glucopyranosyl-&beta;-D-glucopyranose" "&beta;-D-glucosyl-(1&rarr;4)-&beta;-D-glucose")
"&beta;-D-fructofuranose"	("&beta;-D-fructofuranose" "&beta;-D-fructofuranose" "&beta;-D-fructose" "&beta;-fruit sugar" "&beta;-Levulose" "&beta;-D-arabino-Hexulose")	("&beta;-D-fructofuranose" "&beta;-D-fructose" "&beta;-fruit sugar" "&beta;-Levulose" "&beta;-D-arabino-Hexulose")
"&beta;-D-fructofuranose 1-phosphate"	("&beta;-D-fructofuranose 1-phosphate" "&beta;-D-fructofuranose-1-P")	("&beta;-D-fructofuranose-1-P")
"&beta;-D-fructofuranose 6-phosphate"	("&beta;-D-fructofuranose 6-phosphate" "D-fructose-6-phosphate" "F6P" "fructose-6P" "fructose-6-P" "fruc6p" "fru-6-P" "fructose-6-phosphate" "A-D-fructose-6-P" "D-fructose-6-P" "D-fructose 6-phosphate" "D-fructofuranose 6-phosphate" "F6P")	("D-fructose-6-phosphate" "F6P" "fructose-6P" "fructose-6-P" "fruc6p" "fru-6-P" "fructose-6-phosphate" "A-D-fructose-6-P" "D-fructose-6-P" "D-fructose 6-phosphate" "D-fructofuranose 6-phosphate")
"&beta;-D-fructopyranose"	("&beta;-D-fructopyranose")	
"&beta;-D-fructose 2,6-bisphosphate"	("&beta;-D-fructose 2,6-bisphosphate" "fru 2,6-P<sub>2</sub>" "fructose 2,6-diphosphate")	("fru 2,6-P<sub>2</sub>" "fructose 2,6-diphosphate")
"&beta;-D-galactopyranosyl-(1->3)-<i>N</i>-acetyl-D-glucosamine"	("&beta;-D-galactopyranosyl-(1->3)-<i>N</i>-acetyl-D-glucosamine" "lacto-<i>N</i>-biose" "&beta;-D-Gal-1-3-D-GlcNAc")	("lacto-<i>N</i>-biose" "&beta;-D-Gal-1-3-D-GlcNAc")
"&beta;-D-galactose"	("&beta;-D-galactose" "&beta;-D-galactopyranose" "cerebrose" "6-(hydroxymethyl)tetrahydropyran-2,3,4,5-tetraol")	("&beta;-D-galactopyranose" "cerebrose" "6-(hydroxymethyl)tetrahydropyran-2,3,4,5-tetraol")
"&beta;-D-galactose 6-phosphate"	("&beta;-D-galactose 6-phosphate" "6-phospho-&beta;-D-galactose")	("6-phospho-&beta;-D-galactose")
"&beta;-D-galactosyl-(1&rarr;3)--<i>N</i>-acetyl-&beta;-D-glucosaminyl-1,3-<i>N</i>-acetyl-&alpha;-D-galactosaminyl-R"	("&beta;-D-galactosyl-(1&rarr;3)--<i>N</i>-acetyl-&beta;-D-glucosaminyl-1,3-<i>N</i>-acetyl-&alpha;-D-galactosaminyl-R")	
"&beta;-D-galactosyl-(1&rarr;3)-<i>N</i>-acetyl-D-galactosamine"	("&beta;-D-galactosyl-(1&rarr;3)-<i>N</i>-acetyl-D-galactosamine" "D-galactosyl-3-N-acetyl-D-galactosamine" "3-<i>O</i>-&beta;-D-galactosyl-<i>N</i>-acetyl-D-galactosamine")	("D-galactosyl-3-N-acetyl-D-galactosamine" "3-<i>O</i>-&beta;-D-galactosyl-<i>N</i>-acetyl-D-galactosamine")
"&beta;-D-galactosyl-(1&rarr;3)-[&beta;-D-galactosyl-(1&rarr;4)-<i>N</i>-acetyl-&beta;-D-glucosaminyl-(1&rarr;6)]-<i>N</i>-acetyl-&alpha;-D-galactosaminyl-R"	("&beta;-D-galactosyl-(1&rarr;3)-[&beta;-D-galactosyl-(1&rarr;4)-<i>N</i>-acetyl-&beta;-D-glucosaminyl-(1&rarr;6)]-<i>N</i>-acetyl-&alpha;-D-galactosaminyl-R")	
"&beta;-D-galactosyl-1,3-(<i>N</i>-acetyl-&beta;-D-glucosaminyl-1,6)-<i>N</i>-acetyl-D-galactosaminyl-R"	("&beta;-D-galactosyl-1,3-(<i>N</i>-acetyl-&beta;-D-glucosaminyl-1,6)-<i>N</i>-acetyl-D-galactosaminyl-R" "&beta;-D-galactosyl-1,3-(<i>N</i>-acetyl-D-glucosaminyl-1,6)-<i>N</i>-acetyl-D-galactosaminyl-R")	("&beta;-D-galactosyl-1,3-(<i>N</i>-acetyl-&beta;-D-glucosaminyl-1,6)-<i>N</i>-acetyl-D-galactosaminyl-R" "&beta;-D-galactosyl-1,3-(<i>N</i>-acetyl-D-glucosaminyl-1,6)-<i>N</i>-acetyl-D-galactosaminyl-R")
"&beta;-D-galacturonate"	("&beta;-D-galacturonate" "&beta;-D-galacturonic acid")	("&beta;-D-galacturonic acid")
"&beta;-D-gentiobiosyl &beta;-D-glucosyl crocetin"	("&beta;-D-gentiobiosyl &beta;-D-glucosyl crocetin" "crocetin gentiobiosylglucosyl ester")	("crocetin gentiobiosylglucosyl ester")
"&beta;-D-gentiobiosyl crocetin"	("&beta;-D-gentiobiosyl crocetin" "crocetin monogentiobiosyl ester")	("crocetin monogentiobiosyl ester")
"&beta;-D-glucopyranose"	("&beta;-D-glucopyranose" "&beta;-D-glucose" "&beta;-glucose")	("&beta;-D-glucose" "&beta;-glucose")
"&beta;-D-glucopyranose 1-phosphate"	("&beta;-D-glucopyranose 1-phosphate" "&beta;-D-glucose 1-phosphate")	("&beta;-D-glucose 1-phosphate")
"&beta;-D-glucose 6-phosphate"	("&beta;-D-glucose 6-phosphate" "&beta;-D-glucose-6-P")	("&beta;-D-glucose-6-P")
"&beta;-D-glucosyl crocetin"	("&beta;-D-glucosyl crocetin" "crocetin monoglucosyl ester")	("crocetin monoglucosyl ester")
"&beta;-D-glucosyl-&beta;-D-glucosyl-hydroxymethylcytosine in DNA"	("&beta;-D-glucosyl-&beta;-D-glucosyl-hydroxymethylcytosine in DNA" "a DNA containing &beta;-D-glucosyl-&beta;-D-glucosyl-hydroxymethylcytosine")	("a DNA containing &beta;-D-glucosyl-&beta;-D-glucosyl-hydroxymethylcytosine")
"&beta;-D-glucosyluronate-[chondroitin/dermatan]"	("&beta;-D-glucosyluronate-[chondroitin/dermatan]" "D-glucosyluronate-<i>N</i>-acetyl-1,3-&beta;-D-galactosaminyl-[proteoglycan]" "&beta;-D-glucosyluronate-(1->3)-<i>N</i>-acetyl-&beta;-D-galactosaminyl-(1->4)-&beta;-D-glucuronosyl-[proteoglycan]")	("D-glucosyluronate-<i>N</i>-acetyl-1,3-&beta;-D-galactosaminyl-[proteoglycan]" "&beta;-D-glucosyluronate-(1->3)-<i>N</i>-acetyl-&beta;-D-galactosaminyl-(1->4)-&beta;-D-glucuronosyl-[proteoglycan]")
"&beta;-D-glucosyluronate-[heparan sulfate]"	("&beta;-D-glucosyluronate-[heparan sulfate]" "&beta;-D-glucosyluronate-(1->4)-N-acetyl-&alpha;-D-glucosaminyl-[proteoglycan]" "&beta;-D-glucosyluronate-(1->4)-N-acetyl-&alpha;-D-glucosaminyl-(1->4)-&beta;-D-glucuronosyl-[proteoglycan]")	("&beta;-D-glucosyluronate-(1->4)-N-acetyl-&alpha;-D-glucosaminyl-[proteoglycan]" "&beta;-D-glucosyluronate-(1->4)-N-acetyl-&alpha;-D-glucosaminyl-(1->4)-&beta;-D-glucuronosyl-[proteoglycan]")
"&beta;-D-glucuronate"	("&beta;-D-glucuronate" "&beta;-D-glucuronic acid" "&beta;-D-glucopyranuronic acid")	("&beta;-D-glucuronic acid" "&beta;-D-glucopyranuronic acid")
"&beta;-D-glucuronosyl-[hyaluronan]"	("&beta;-D-glucuronosyl-[hyaluronan]" "&beta;-D-glucuronosyl-(1->3)-N-acetyl-&alpha;-D-glucosaminyl-[hyaluronan]" "&beta;-D-glucuronosyl-(1->3)-N-acetyl-&alpha;-D-glucosaminyl-(1->4)-&beta;-D-glucuronosyl-[hyaluronan]")	("&beta;-D-glucuronosyl-(1->3)-N-acetyl-&alpha;-D-glucosaminyl-[hyaluronan]" "&beta;-D-glucuronosyl-(1->3)-N-acetyl-&alpha;-D-glucosaminyl-(1->4)-&beta;-D-glucuronosyl-[hyaluronan]")
"&beta;-D-mannopyranose"	("&beta;-D-mannopyranose")	
"&beta;-D-mannopyranose 6-phosphate"	("&beta;-D-mannopyranose 6-phosphate" "&beta;-D-mannose-6-P")	("&beta;-D-mannose-6-P")
"&beta;-D-ribofuranose"	("&beta;-D-ribofuranose")	
"&beta;-D-ribose 5-phosphate"	("&beta;-D-ribose 5-phosphate" "&beta;-D-ribofuranose 5-phosphate" "5-O-phosphono-&beta;-D-ribofuranose")	("&beta;-D-ribofuranose 5-phosphate" "5-O-phosphono-&beta;-D-ribofuranose")
"&beta;-D-xylopyranose"	("&beta;-D-xylopyranose" "&beta;-D-xylose")	("&beta;-D-xylose")
"&beta;-L-arabinofuranose"	("&beta;-L-arabinofuranose" "&beta;-L-arabinose")	("&beta;-L-arabinose")
"&beta;-L-arabinofuranosyl-(1&rarr;2)-&beta;-L-arabinofuranose"	("&beta;-L-arabinofuranosyl-(1&rarr;2)-&beta;-L-arabinofuranose" "&beta;-L-arabinose disaccharide" "Ara<i>f</i>-&beta;-(1&rarr;2)-Ara<i>f</i> disaccharide")	("&beta;-L-arabinose disaccharide" "Ara<i>f</i>-&beta;-(1&rarr;2)-Ara<i>f</i> disaccharide")
"&beta;-L-arabinopyranose"	("&beta;-L-arabinopyranose" "&beta;-L-arabinose")	("&beta;-L-arabinose")
"&beta;-L-arabinose 1-phosphate"	("&beta;-L-arabinose 1-phosphate" "&beta;-L-arabinose 1-P")	("&beta;-L-arabinose 1-P")
"&beta;-L-fucopyranose"	("&beta;-L-fucopyranose" "&beta;-L-fucose")	("&beta;-L-fucose")
"&beta;-L-fucose 1-phosphate"	("&beta;-L-fucose 1-phosphate" "L-Fucose 1-phosphate" "6-deoxy-L-galactose 1-phosphate" "L-fucopyranose 1-(dihydrogen phosphate)")	("L-Fucose 1-phosphate" "6-deoxy-L-galactose 1-phosphate" "L-fucopyranose 1-(dihydrogen phosphate)")
"&beta;-L-galactose 1-phosphate"	("&beta;-L-galactose 1-phosphate")	
"&beta;-L-gulose 1-phosphate"	("&beta;-L-gulose 1-phosphate")	
"&beta;-L-rhamnopyranose"	("&beta;-L-rhamnopyranose")	
"&beta;-alanine"	("&beta;-alanine" "3-azaniumylpropanoate" "3-ammoniopropanoate")	("3-azaniumylpropanoate" "3-ammoniopropanoate")
"&beta;-alanine betaine"	("&beta;-alanine betaine" "N,N,N-trimethyl-&beta;-alanine")	("N,N,N-trimethyl-&beta;-alanine")
"&beta;-amyrin"	("&beta;-amyrin" "&beta;-amyrenol")	("&beta;-amyrenol")
"&beta;-aspartyl dipeptide"	("&beta;-aspartyl dipeptide")	
"&beta;-carrageenose"	("&beta;-carrageenose" "&beta;-carrageenan")	("&beta;-carrageenan")
