Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,achieves_planned_objective,alternative term,assumes values specified by,concretizes,Contributor,Creator,curator note,Date,declares,definition,definition source,denotes,derives from,Description,editor note,editor preferred term,estimator of,example of usage,executes,Format,has coordinate unit label,has curation status,has denominator,has function,has grain,has measurement datum,has measurement unit label,has member,has numerator,has part,has participant,has quality,has role,has specified value,has time stamp,has value,has value specification,has x coordinate value,has y coordinate value,has_specified_input,has_specified_output,http://data.bioontology.org/metadata/obo/part_of,http://data.bioontology.org/metadata/prefixIRI,http://data.bioontology.org/metadata/treeView,http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,http://purl.org/dc/elements/1.1/license,http://purl.org/dc/elements/1.1/rights,http://purl.org/dc/elements/1.1/source,http://usefulinc.com/ns/doap#bug-database,http://usefulinc.com/ns/doap#homepage,http://usefulinc.com/ns/doap#mailing-list,http://www.w3.org/2002/07/owl#versionInfo,IEDB alternative term,imported from,inheres in,is about,is bearer of,is concretized as,is declared by,is denoted by,is duration of,is function of,is located in,is member of,is member of organization,is part of,is preceded by,is realized by,is role of,is_proxy_for,is_specified_input_of,is_specified_output_of,is_supported_by_data,ISA alternative term,participates in,precedes,preferred mathematical notation,Python command,R command,realizes,s depends on,specifies value of,STATO alternative term,Subject and Keywords,term editor,Title
http://purl.obolibrary.org/obo/STATO_0000246,Woolf's test,,Woolf's test is a statistical test which evaluates the null hypothesis that odds ratio are the same accross all strata of population under investigation,false,,,http://purl.obolibrary.org/obo/OBI_0200000|http://purl.obolibrary.org/obo/STATO_0000247,http://purl.obolibrary.org/obo/STATO_0000173,,,,,,,,,Woolf's test is a statistical test which evaluates the null hypothesis that odds ratio are the same accross all strata of population under investigation,http://people.umass.edu/biep640w/pdf/4.%20%20Categorical%20Data%20Analysis%202012.pdf,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/STATO_0000229|http://purl.obolibrary.org/obo/STATO_0000053,http://purl.obolibrary.org/obo/OBI_0000175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"woolf_test(x) where x is 2 x 2 x k contingency table

http://hosho.ees.hokudai.ac.jp/~kubo/Rdoc/library/vcd/html/woolf_test.html",,,,,,Orlaith Burke|Alejandra Gonzalez-Beltran|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/OBI_0000751,study design dependent variable,response variable,dependent variable specification is part of a study design. The dependent variable is the event studied and expected to change when the independent variable varies.|PRS-AGB: a dependent variable is a variable which assumes only values set by the operator according to a plan and are expected to influence the ranges of values assumed by a response variable aka independent variable.,false,,,http://purl.obolibrary.org/obo/IAO_0000033|http://purl.obolibrary.org/obo/STATO_0000258,,dependent variable,,,,,2009-03-16: work has been done on this term during during the OBI workshop winter 2009 and the current definition was considered acceptable for use in OBI. If there is a need to modify thisdefinition please notify OBI.,,,dependent variable specification is part of a study design. The dependent variable is the event studied and expected to change when the independent variable varies.|PRS-AGB: a dependent variable is a variable which assumes only values set by the operator according to a plan and are expected to influence the ranges of values assumed by a response variable aka independent variable.,WEB: http://en.wikipedia.org/wiki/Dependent_and_independent_variables,,,,"2/2/2009 In the design of experiments, independent variables are those whose values are controlled or selected by the person experimenting (experimenter) to determine its relationship to an observed phenomenon (the dependent variable). In such an experiment, an attempt is made to find evidence that the values of the independent variable determine the values of the dependent variable (that which is being measured). The independent variable can be changed as required, and its values do not represent a problem requiring explanation in an analysis, but are taken simply as given. The dependent variable on the other hand, usually cannot be directly controlled.|In the Philly 2013 workshop the label was chosen to distinguish it from ""dependent variable"" as used in statistical modelling. See: http://en.wikipedia.org/wiki/Statistical_modeling",study design dependent variable,,"In a study in which gene expression is measured in patients between 8 month to 4 years old that have mild or severe malaria and in which the hypothesis is that gene expression in that age group is a function of disease status, the gene expression is the dependent variable. ",,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/OBI_0500000,,http://purl.obolibrary.org/obo/OBI_0500000,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,response variable,,PERSON: Chris Stoeckert|PERSON: Alan Ruttenberg|PERSON: Bjoern Peters,
http://purl.obolibrary.org/obo/STATO_0000011,cartesian coordinate axis,,a cartesian axis is one of 3 the axis in a cartesian coordinate system defining a referential in 3 dimensions. each of the axis is orthogonal to the other 2,false,,,http://purl.obolibrary.org/obo/STATO_0000007,,rectangular coordinate axis,,,,,,,,a cartesian axis is one of 3 the axis in a cartesian coordinate system defining a referential in 3 dimensions. each of the axis is orthogonal to the other 2,"adapted from Wolfram Alpha:
https://www.wolframalpha.com/input/?i=cartesian+coordinates&lk=4&num=6&lk=4&num=6
",,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orlaith Burke|Alejandra Gonzalez-Beltran|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/IAO_0000400,cartesian spatial coordinate datum,,"A cartesian spatial coordinate datum is a representation of a point in a spatial region, in which equal changes in the magnitude of a coordinate value denote length qualities with the same magnitude",false,,,http://purl.obolibrary.org/obo/IAO_0000027,,,,,,,,,,"A cartesian spatial coordinate datum is a representation of a point in a spatial region, in which equal changes in the magnitude of a coordinate value denote length qualities with the same magnitude",,http://purl.obolibrary.org/obo/BFO_0000018,,,2009-08-18 Alan Ruttenberg - question to BFO list about whether the BFO sense of the lower dimensional regions is that they are always part of actual space (the three dimensional sort) http://groups.google.com/group/bfo-discuss/browse_thread/thread/9d04e717e39fb617,cartesian spatial coordinate datum,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alan Ruttenberg,
http://purl.obolibrary.org/obo/STATO_0000113,variance,,"variance is a data item about a random variable or probability distribution. it is equivalent to the square of the standard deviation.  It is one of several descriptors of a probability distribution, describing how far the numbers lie from the mean (expected value).The variance is the second moment of a distribution.",false,,,http://purl.obolibrary.org/obo/STATO_0000028,,σ2,,,,,,,,"variance is a data item about a random variable or probability distribution. it is equivalent to the square of the standard deviation.  It is one of several descriptors of a probability distribution, describing how far the numbers lie from the mean (expected value).The variance is the second moment of a distribution.",,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"var(x, y = NULL, na.rm = FALSE, use)

http://stat.ethz.ch/R-manual/R-patched/library/stats/html/cor.html",,,,,,Orlaith Burke|Alejandra Gonzalez-Beltran|Alejandra Gonzalez-Belran|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/STATO_0000156,Scheffe test,,the Scheffe test is a data transformation which evaluates all possible contrasts and adjusting the levels significance by accounting for multiple comparison. The test is therefore conservative. Confidence intervals can be constructed for the corresponding linear regression.  It was developped by  American statistician Henry  Scheffe in 1959.,false,,,http://purl.obolibrary.org/obo/OBI_0200000|http://purl.obolibrary.org/obo/STATO_0000133,http://purl.obolibrary.org/obo/STATO_0000255,,,,,,,,,the Scheffe test is a data transformation which evaluates all possible contrasts and adjusting the levels significance by accounting for multiple comparison. The test is therefore conservative. Confidence intervals can be constructed for the corresponding linear regression.  It was developped by  American statistician Henry  Scheffe in 1959.,"STATO, adapted from wikipedia (http://en.wikipedia.org/wiki/Scheffé's_method)",,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/STATO_0000053,http://purl.obolibrary.org/obo/OBI_0000175,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/OBI_0200201,,,,,,,,,,,,http://www.inside-r.org/packages/cran/agricolae/docs/scheffe.test,,,,,,Alejandra Gonzalez-Beltran|Orlaith Burke|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/OBI_0100064,screening library,,a screening library is a collection of materials engineered to identify qualities of a subset of its members during a screening process?,false,,,http://purl.obolibrary.org/obo/OBI_0000047,,,,,,,7/13/09: Need to clarify if this meets reagent role definition,,,a screening library is a collection of materials engineered to identify qualities of a subset of its members during a screening process?,GROUP: IEDB,,,,,screening library,,"PMID: 15615535.J Med Chem. 2004 Dec 30;47(27):6864-74.A screening library for peptide activated G-protein coupled receptors. 1. The test set. [cdna_library, phage display library]",,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Bjoern Peters,
http://purl.obolibrary.org/obo/STATO_0000168,real time quantitative pcr plot,,a real time quantitative pcr plot is a line graph which plots the signal fluorescence intensity as a function of the number of PCR cycle,false,,,http://purl.obolibrary.org/obo/IAO_0000573,,,,,,,,,,a real time quantitative pcr plot is a line graph which plots the signal fluorescence intensity as a function of the number of PCR cycle,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orlaith Burke|Alejandra Gonzalez-Beltran|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/STATO_0000167,first quartile,,the first quartile is a quartile which splits the lower 25 % of the data,false,,,http://purl.obolibrary.org/obo/STATO_0000152,,,,,,,,,,the first quartile is a quartile which splits the lower 25 % of the data,STATO,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orlaith Burke|Alejandra Gonzalez-Beltran|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/OBI_0500020,time series design,,Groups of assays that are related as part of a time series.,false,,,http://purl.obolibrary.org/obo/OBI_0500000,,,,,,,,,,Groups of assays that are related as part of a time series.,MO_887,,,,PRS-AGB adding formal restriction on independent variable specification about time (march 2013) and making time series design class a defined class.,time series design,,"PMID: 14744830-Microarrays are powerful tools for surveying the expression levels of many thousands of genes simultaneously. They belong to the new genomics technologies which have important applications in the biological, agricultural and pharmaceutical sciences. There are myriad sources of uncertainty in microarray experiments, and rigorous experimental design is essential for fully realizing the potential of these valuable resources. Two questions frequently asked by biologists on the brink of conducting cDNA or two-colour, spotted microarray experiments are 'Which mRNA samples should be competitively hybridized together on the same slide?' and 'How many times should each slide be replicated?' Early experience has shown that whilst the field of classical experimental design has much to offer this emerging multi-disciplinary area, new approaches which accommodate features specific to the microarray context are needed. In this paper, we propose optimal designs for factorial and time course experiments, which are special designs arising quite frequently in microarray experimentation. Our criterion for optimality is statistical efficiency based on a new notion of admissible designs; our approach enables efficient designs to be selected subject to the information available on the effects of most interest to biologists, the number of arrays available for the experiment, and other resource or practical constraints, including limitations on the amount of mRNA probe. We show that our designs are superior to both the popular reference designs, which are highly inefficient, and to designs incorporating all possible direct pairwise comparisons. Moreover, our proposed designs represent a substantial practical improvement over classical experimental designs which work in terms of standard interactions and main effects. The latter do not provide a basis for meaningful inference on the effects of most interest to biologists, nor make the most efficient use of valuable and limited resources.",,,,http://purl.obolibrary.org/obo/IAO_0000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philippe Rocca-Serra on behalf of MO,
http://purl.obolibrary.org/obo/STATO_0000179,ANCOVA,,"ANCOVA or analysis of covariance is a data transformation which evaluates if population means of a dependent variable are equal across levels of a categorical independent variables while controlling for the effects of other continuous variable s, known as covariates. Therefore, when performing ANCOVA, we are adjusting the dependent variable means to what they would be if all groups were equal on the covariates.
It augments the ANOVA model with one or more additional quantitative variables, called covariates, which are related to the response variable. The covariates are included to reduce the variance in the error terms and provide more precise measurement of the treatment effects. ANCOVA is used to test the main and interaction effects of the factors, while controlling for the effects of the covariate",false,,,http://purl.obolibrary.org/obo/OBI_0200000,,,,,,,,,,"ANCOVA or analysis of covariance is a data transformation which evaluates if population means of a dependent variable are equal across levels of a categorical independent variables while controlling for the effects of other continuous variable s, known as covariates. Therefore, when performing ANCOVA, we are adjusting the dependent variable means to what they would be if all groups were equal on the covariates.
It augments the ANOVA model with one or more additional quantitative variables, called covariates, which are related to the response variable. The covariates are included to reduce the variance in the error terms and provide more precise measurement of the treatment effects. ANCOVA is used to test the main and interaction effects of the factors, while controlling for the effects of the covariate",adapted from wikipedia,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/OBI_0000750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orlaith Burke|Alejandra Gonzalez-Beltran|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/STATO_0000349,spatial linear geometric anisotropic covariance structure,,,false,,,http://purl.obolibrary.org/obo/STATO_0000346,,SP(LINGA),,,,,,,,,http://support.sas.com/documentation/cdl/en/statug/63033/HTML/default/viewer.htm#statug_mixed_sect019.htm,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://stat.ethz.ch/R-manual/R-devel/library/nlme/html/corLin.html,,,,,,Tom Nichols|Orlaith Burke|Alejandra Gonzalez-Beltran|Camille Maumet|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/STATO_0000248,blocking variable,,a blocking variable is a independent variable which is used in a blocking process part of an experiment with the purpose of maximizing the signal coming from the main variable.,false,,,http://purl.obolibrary.org/obo/BFO_0000017|http://purl.obolibrary.org/obo/STATO_0000258,,nuisance variable,,,,,,,,a blocking variable is a independent variable which is used in a blocking process part of an experiment with the purpose of maximizing the signal coming from the main variable.,https://onlinecourses.science.psu.edu/stat503/node/18,,,,,,,"https://onlinecourses.science.psu.edu/stat503/node/19

Often in medical studies, the blocking factor used is the type of institution. This provides a very useful blocking factor, hopefully removing institutionally related factors such as size of the institution, types of populations served, hospitals versus clinics, etc., that would influence the overall results of the experiment.",,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/STATO_0000223,,,,,,,,,,,,,,,,,Alejandra Gonzalez-Beltran|Orlaith Burke|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/IAO_0000007,action specification,,a directive information entity that describes an action the bearer will take,false,,,http://purl.obolibrary.org/obo/IAO_0000033,,,,,,,,,,a directive information entity that describes an action the bearer will take,OBI Plan and Planned Process branch,,,,,action specification,,Pour the contents of flask 1 into flask 2,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alan Ruttenberg,
http://purl.obolibrary.org/obo/STATO_0000078,Levene's test,,Levene's test is a null hypothesis statistical test which evaluates the null hypothesis of equality of variance in several populations.,false,,,http://purl.obolibrary.org/obo/STATO_0000137|http://purl.obolibrary.org/obo/OBI_0200000|http://purl.obolibrary.org/obo/STATO_0000191,http://purl.obolibrary.org/obo/OBI_0000675|http://purl.obolibrary.org/obo/STATO_0000224|http://purl.obolibrary.org/obo/STATO_0000226,,,,,,,,,Levene's test is a null hypothesis statistical test which evaluates the null hypothesis of equality of variance in several populations.,http://en.wikipedia.org/wiki/Levene_test,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/OBI_0000175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"scipy.stats.levene(*args, **kwds)

http://docs.scipy.org/doc/scipy/reference/generated/scipy.stats.levene.html#scipy.stats.levene

source:
https://github.com/scipy/scipy/blob/v0.15.1/scipy/stats/morestats.py#L1496","levene.test(x) function, where x is a numeric vector",,,,,,Orlaith Burke|Alejandra Gonzalez-Beltran|Philippe Rocca-Serra,
