qtl_id,TraitOriginalName,trait_name,trait_uri,feature_name #as it table,feature_name #ontology_term,feature_uri #ontology term ID,markers,marker_uri,pmcId,doi,tableId
PMC4321030_TABLE 4_1_40,Fruit width,fruit width,http://purl.obolibrary.org/obo/TO_0002627,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_1
PMC4321030_TABLE 4_1_41,H,plant height,http://purl.obolibrary.org/obo/TO_0000207,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_1
PMC4321030_TABLE 4_1_42,FW,plant fresh weight,http://purl.obolibrary.org/obo/TO_0000442,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_1
PMC4321030_TABLE 4_1_43,Plant height,plant height,http://purl.obolibrary.org/obo/TO_0000207,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_1
PMC4321030_TABLE 4_1_44,Plant size,plant size,http://purl.obolibrary.org/obo/SP_0000002,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_1
PMC4321030_TABLE 4_1_45,SZ,plant size,http://purl.obolibrary.org/obo/SP_0000002,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_1
PMC4321030_TABLE 1_6,Fruit size/shape,fruit,http://purl.obolibrary.org/obo/PO_0009001,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-J1,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 1
PMC4321030_TABLE 1_7,Fruit quality,fruit quality,http://purl.obolibrary.org/obo/TO_0002728,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-J1,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 1
PMC4321030_TABLE 2_46,Brix,total soluble solids,http://purl.obolibrary.org/obo/SP_0000165,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-J1,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 2
PMC4321030_TABLE 2_47,FH,fruit length,http://purl.obolibrary.org/obo/TO_0002626,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-J1,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 2
PMC4321030_TABLE 2_48,Fruit size/shape,fruit,http://purl.obolibrary.org/obo/PO_0009001,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-J1,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 2
PMC4321030_TABLE 2_49,Fruit height,fruit length,http://purl.obolibrary.org/obo/TO_0002626,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-J1,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 2
PMC4321030_TABLE 2_50,Fruit quality,fruit quality,http://purl.obolibrary.org/obo/TO_0002728,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-J1,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 2
PMC4321030_TABLE 2_51,Brix,total soluble solids,http://purl.obolibrary.org/obo/SP_0000165,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-J1,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 2
PMC4321030_TABLE 2_52,Seed weight,seed weight,http://purl.obolibrary.org/obo/TO_0000181,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-J1,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 2
PMC4321030_TABLE 2_53,SW,seed weight,http://purl.obolibrary.org/obo/TO_0000181,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-J1,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 2
PMC4321030_TABLE 4_0_47,Brix,total soluble solids,http://purl.obolibrary.org/obo/SP_0000165,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-J1,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_0
PMC4321030_TABLE 4_0_48,FH,fruit length,http://purl.obolibrary.org/obo/TO_0002626,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-J1,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_0
PMC4321030_TABLE 4_0_49,Fruit height,fruit length,http://purl.obolibrary.org/obo/TO_0002626,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-J1,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_0
PMC4321030_TABLE 4_0_50,Fruit quality,fruit quality,http://purl.obolibrary.org/obo/TO_0002728,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-J1,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_0
PMC4321030_TABLE 4_0_51,Brix,total soluble solids,http://purl.obolibrary.org/obo/SP_0000165,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-J1,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_0
PMC4321030_TABLE 4_0_52,Seed weight,seed weight,http://purl.obolibrary.org/obo/TO_0000181,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-J1,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_0
PMC4321030_TABLE 4_0_53,SW,seed weight,http://purl.obolibrary.org/obo/TO_0000181,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-J1,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_0
PMC4321030_TABLE 4_1_46,Brix,total soluble solids,http://purl.obolibrary.org/obo/SP_0000165,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-J1,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_1
PMC4321030_TABLE 4_1_47,FH,fruit length,http://purl.obolibrary.org/obo/TO_0002626,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-J1,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_1
PMC4321030_TABLE 4_1_48,Fruit size/shape,fruit,http://purl.obolibrary.org/obo/PO_0009001,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-J1,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_1
PMC4321030_TABLE 4_1_49,Fruit height,fruit length,http://purl.obolibrary.org/obo/TO_0002626,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-J1,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_1
PMC4321030_TABLE 4_1_50,Fruit quality,fruit quality,http://purl.obolibrary.org/obo/TO_0002728,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-J1,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_1
PMC4321030_TABLE 4_1_51,Brix,total soluble solids,http://purl.obolibrary.org/obo/SP_0000165,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-J1,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_1
PMC4321030_TABLE 4_1_52,Seed weight,seed weight,http://purl.obolibrary.org/obo/TO_0000181,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-J1,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_1
PMC4321030_TABLE 4_1_53,SW,seed weight,http://purl.obolibrary.org/obo/TO_0000181,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-J1,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_1
PMC4321030_TABLE 2_54,DAP50,days to fruit ripening,http://purl.obolibrary.org/obo/SP_0000366,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-T0408,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene78_0-i22;http://solgenomics.net/genome/Solanum_pennellii/variation/T0408;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 2
PMC4321030_TABLE 2_55,Days to 50% ripe fruit,fruit,http://purl.obolibrary.org/obo/PO_0009001,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-T0408,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene78_0-i22;http://solgenomics.net/genome/Solanum_pennellii/variation/T0408;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 2
PMC4321030_TABLE 2_56,Fruit width,fruit width,http://purl.obolibrary.org/obo/TO_0002627,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-T0408,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene78_0-i22;http://solgenomics.net/genome/Solanum_pennellii/variation/T0408;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 2
PMC4321030_TABLE 2_57,H,plant height,http://purl.obolibrary.org/obo/TO_0000207,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-T0408,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene78_0-i22;http://solgenomics.net/genome/Solanum_pennellii/variation/T0408;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 2
PMC4321030_TABLE 2_58,FW,plant fresh weight,http://purl.obolibrary.org/obo/TO_0000442,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-T0408,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene78_0-i22;http://solgenomics.net/genome/Solanum_pennellii/variation/T0408;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 2
PMC4321030_TABLE 2_59,Plant height,plant height,http://purl.obolibrary.org/obo/TO_0000207,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-T0408,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene78_0-i22;http://solgenomics.net/genome/Solanum_pennellii/variation/T0408;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 2
PMC4321030_TABLE 2_60,Plant size,plant size,http://purl.obolibrary.org/obo/SP_0000002,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-T0408,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene78_0-i22;http://solgenomics.net/genome/Solanum_pennellii/variation/T0408;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 2
PMC4321030_TABLE 2_61,SZ,plant size,http://purl.obolibrary.org/obo/SP_0000002,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-T0408,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene78_0-i22;http://solgenomics.net/genome/Solanum_pennellii/variation/T0408;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 2
PMC4321030_TABLE 4_0_54,DAP50,days to fruit ripening,http://purl.obolibrary.org/obo/SP_0000366,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-T0408,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene78_0-i22;http://solgenomics.net/genome/Solanum_pennellii/variation/T0408;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_0
PMC4321030_TABLE 4_0_55,Days to 50% ripe fruit,fruit,http://purl.obolibrary.org/obo/PO_0009001,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-T0408,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene78_0-i22;http://solgenomics.net/genome/Solanum_pennellii/variation/T0408;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_0
PMC4321030_TABLE 4_0_56,Fruit width,fruit width,http://purl.obolibrary.org/obo/TO_0002627,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-T0408,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene78_0-i22;http://solgenomics.net/genome/Solanum_pennellii/variation/T0408;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_0
PMC4321030_TABLE 4_0_57,H,plant height,http://purl.obolibrary.org/obo/TO_0000207,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-T0408,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene78_0-i22;http://solgenomics.net/genome/Solanum_pennellii/variation/T0408;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_0
PMC4321030_TABLE 4_0_58,FW,plant fresh weight,http://purl.obolibrary.org/obo/TO_0000442,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-T0408,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene78_0-i22;http://solgenomics.net/genome/Solanum_pennellii/variation/T0408;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_0
PMC4321030_TABLE 4_0_59,Plant height,plant height,http://purl.obolibrary.org/obo/TO_0000207,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-T0408,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene78_0-i22;http://solgenomics.net/genome/Solanum_pennellii/variation/T0408;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_0
PMC4321030_TABLE 4_0_60,Plant size,plant size,http://purl.obolibrary.org/obo/SP_0000002,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-T0408,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene78_0-i22;http://solgenomics.net/genome/Solanum_pennellii/variation/T0408;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_0
PMC4321030_TABLE 4_0_61,SZ,plant size,http://purl.obolibrary.org/obo/SP_0000002,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-T0408,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene78_0-i22;http://solgenomics.net/genome/Solanum_pennellii/variation/T0408;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_0
PMC4321030_TABLE 4_1_54,DAP50,days to fruit ripening,http://purl.obolibrary.org/obo/SP_0000366,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-T0408,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene78_0-i22;http://solgenomics.net/genome/Solanum_pennellii/variation/T0408;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_1
PMC4321030_TABLE 4_1_55,Days to 50% ripe fruit,fruit,http://purl.obolibrary.org/obo/PO_0009001,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-T0408,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene78_0-i22;http://solgenomics.net/genome/Solanum_pennellii/variation/T0408;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_1
PMC4321030_TABLE 4_1_56,Fruit width,fruit width,http://purl.obolibrary.org/obo/TO_0002627,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-T0408,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene78_0-i22;http://solgenomics.net/genome/Solanum_pennellii/variation/T0408;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_1
PMC4321030_TABLE 4_1_57,H,plant height,http://purl.obolibrary.org/obo/TO_0000207,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-T0408,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene78_0-i22;http://solgenomics.net/genome/Solanum_pennellii/variation/T0408;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_1
PMC4321030_TABLE 4_1_58,FW,plant fresh weight,http://purl.obolibrary.org/obo/TO_0000442,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-T0408,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene78_0-i22;http://solgenomics.net/genome/Solanum_pennellii/variation/T0408;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_1
PMC4321030_TABLE 4_1_59,Plant height,plant height,http://purl.obolibrary.org/obo/TO_0000207,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-T0408,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene78_0-i22;http://solgenomics.net/genome/Solanum_pennellii/variation/T0408;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_1
PMC4321030_TABLE 4_1_60,Plant size,plant size,http://purl.obolibrary.org/obo/SP_0000002,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-T0408,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene78_0-i22;http://solgenomics.net/genome/Solanum_pennellii/variation/T0408;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_1
PMC4321030_TABLE 4_1_61,SZ,plant size,http://purl.obolibrary.org/obo/SP_0000002,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-T0408,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene78_0-i22;http://solgenomics.net/genome/Solanum_pennellii/variation/T0408;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_1
PMC4321030_TABLE 1_8,Maturity,Maturity,http://purl.obolibrary.org/obo/TO_0000174,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-TG523,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene88_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene89_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 1
PMC4321030_TABLE 1_9,Plant architecture,plant morphology trait,http://purl.obolibrary.org/obo/TO_0000017,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-TG523,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene88_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene89_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 1
PMC4321030_TABLE 2_62,CD,plant canopy,http://purl.obolibrary.org/obo/SP_0000236,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-TG523,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene88_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene89_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 2
