 "entity_uri" , "entity_name" , "syn" ,
 "http://purl.obolibrary.org/obo/TO_0000396" , "grain yield trait" , "GRYLD" ,
 "http://purl.obolibrary.org/obo/TO_0000396" , "grain yield trait" , "Yld" ,
 "http://purl.obolibrary.org/obo/TO_0000680" , "inflorescence circumference" , "INFLOCIRCUM" ,
 "http://purl.obolibrary.org/obo/TO_0000280" , "seedling vigor" , "SDLVIG" ,
 "http://purl.obolibrary.org/obo/TO_0000280" , "seedling vigor" , "Sd" ,
 "http://purl.obolibrary.org/obo/TO_0000615" , "abscisic acid sensitivity" , "ABA response" ,
 "http://purl.obolibrary.org/obo/TO_0000615" , "abscisic acid sensitivity" , "ABASN" ,
 "http://purl.obolibrary.org/obo/TO_0000615" , "abscisic acid sensitivity" , "abscisic acid response" ,
 "http://purl.obolibrary.org/obo/TO_0000316" , "photosynthetic ability" , "PHOTOSYNAB" ,
 "http://purl.obolibrary.org/obo/TO_0002633" , "fruit ripening trait" , "fruit ripening" ,
 "http://purl.obolibrary.org/obo/TO_0002766" , "ligule margin shape" , "LIGMSHP" ,
 "http://purl.obolibrary.org/obo/TO_0000613" , "groat percentage" , "GROATPCENT" ,
 "http://purl.obolibrary.org/obo/TO_0000613" , "groat percentage" , "hull percentage" ,
 "http://purl.obolibrary.org/obo/TO_0000613" , "groat percentage" , "groat proportion" ,
 "http://purl.obolibrary.org/obo/TO_0000613" , "groat percentage" , "caryopsis percentage" ,
 "http://purl.obolibrary.org/obo/TO_0000635" , "popping expansion volume" , "POPEXPVOL" ,
 "http://purl.obolibrary.org/obo/TO_0000635" , "popping expansion volume" , "popcorn volume" ,
 "http://purl.obolibrary.org/obo/TO_0002761" , "length of grain with hull" , "hulled-grain length" ,
 "http://purl.obolibrary.org/obo/TO_0002761" , "length of grain with hull" , "hulled grain length" ,
 "http://purl.obolibrary.org/obo/TO_0002761" , "length of grain with hull" , "HULGRLG" ,
 "http://purl.obolibrary.org/obo/TO_0000177" , "2,4-dichlorophenoxyacetic acid sensitivity" , "2,4 D sensitivity" ,
 "http://purl.obolibrary.org/obo/TO_0000177" , "2,4-dichlorophenoxyacetic acid sensitivity" , "24DSN" ,
 "http://purl.obolibrary.org/obo/TO_0000605" , "hydrogen peroxide content" , "H2O2 content" ,
 "http://purl.obolibrary.org/obo/TO_0000605" , "hydrogen peroxide content" , "H2O2CN" ,
 "http://purl.obolibrary.org/obo/TO_0000497" , "fertility restoration trait" , "RF" ,
 "http://purl.obolibrary.org/obo/TO_0002723" , "leaf lamina margin pubescence" , "LFLMPUBES" ,
 "http://purl.obolibrary.org/obo/TO_0002723" , "leaf lamina margin pubescence" , "leaf blade margin pubescence" ,
 "http://purl.obolibrary.org/obo/TO_0000436" , "spikelet sterility" , "SPKST" ,
 "http://purl.obolibrary.org/obo/TO_0000579" , "root dry weight to tiller number ratio" , "RTDWTTINBRO" ,
 "http://purl.obolibrary.org/obo/TO_0000579" , "root dry weight to tiller number ratio" , "deep root dry weight to tiller number ratio" ,
 "http://purl.obolibrary.org/obo/TO_0000473" , "grain shattering" , "GRSH" ,
 "http://purl.obolibrary.org/obo/TO_0000473" , "grain shattering" , "caryopsis shattering" ,
 "http://purl.obolibrary.org/obo/TO_0000640" , "total root number" , "TRTNB" ,
 "http://purl.obolibrary.org/obo/TO_0000815" , "bract morphology trait" , "<new synonym>" ,
 "http://purl.obolibrary.org/obo/TO_0000170" , "elongation ability" , "Elon" ,
 "http://purl.obolibrary.org/obo/TO_0000416" , "embryo sac abortion" , "EBSABR" ,
 "http://purl.obolibrary.org/obo/TO_0000167" , "cytokinin sensitivity" , "CKSN" ,
